date,ewe_row,ewe_col,n_depths,min_depth,max_depth,cast_nitrogen_int_mmol_m2,cast_nitrogen_int_gN_m2,cast_nitrogen_avg_mmol_L,cast_nitrogen_avg_umol_L
2021-04-06,88,58,2,0.1,20.0,214.52199999999996,3.0047452973999995,0.01078,10.78
2021-04-06,92,50,2,0.1,20.0,202.6815,2.83889896605,0.010185000000000001,10.185
2021-04-06,97,62,2,0.1,20.0,232.82999999999996,3.2611799609999994,0.011699999999999999,11.7
2021-04-06,97,68,2,0.1,20.0,271.53549999999996,3.8033162878499995,0.013645,13.645
2021-04-06,101,66,2,0.1,20.0,314.61899999999997,4.4067739473,0.01581,15.81
2021-04-06,102,59,2,0.1,20.0,233.427,3.2695419609,0.01173,11.73
2021-04-10,17,22,2,0.1,20.0,98.0075,1.37276165025,0.004925,4.925
2021-04-10,18,19,2,0.1,20.0,217.308,3.0437679636,0.01092,10.92
2021-04-10,19,10,2,0.1,20.0,114.32549999999999,1.60132298085,0.005745,5.745
2021-04-10,20,14,2,0.1,20.0,5.4725,0.07665166575,0.000275,0.275
2021-04-10,21,6,2,0.1,20.0,173.926,2.4361293042,0.00874,8.74
2021-04-11,52,34,2,0.1,20.0,280.192,3.9245652864,0.014080000000000002,14.080000000000002
2021-04-11,58,43,2,0.1,20.0,300.5895,4.21026694965,0.015105,15.105
2021-04-11,60,37,2,0.1,20.0,171.14000000000001,2.3971066380000003,0.008600000000000002,8.600000000000001
2021-04-11,121,52,2,0.1,20.0,169.349,2.3720206383,0.00851,8.51
2021-04-11,125,46,2,0.1,20.0,314.61899999999997,4.4067739473,0.01581,15.81
2021-04-11,127,30,2,0.1,20.0,249.94399999999996,3.5008906247999994,0.012559999999999998,12.559999999999999
2021-04-11,128,31,2,0.1,20.0,237.90449999999998,3.33225696015,0.011955,11.955
2021-04-11,130,55,2,0.1,20.0,165.17000000000002,2.313486639,0.0083,8.3
2021-04-11,133,44,2,0.1,20.0,386.05999999999995,5.407426601999999,0.019399999999999997,19.4
2021-04-11,137,46,2,0.1,20.0,368.349,5.1593539383,0.018510000000000002,18.51
2021-04-12,47,17,2,0.1,20.0,6.169,0.0864073323,0.00031,0.31
2021-04-12,52,3,2,0.1,20.0,103.77850000000001,1.4535943159500002,0.005215000000000001,5.215000000000001
2021-04-12,52,16,2,0.1,20.0,2.786,0.0390226662,0.00014000000000000001,0.14
2021-04-12,55,11,2,0.1,20.0,12.6365,0.17699566455000001,0.000635,0.635
2021-04-12,68,19,2,0.1,20.0,64.3765,0.9017023225499999,0.003235,3.235
2021-04-15,97,62,2,0.1,20.0,274.7195,3.84791362065,0.013805,13.805
2021-04-15,97,68,2,0.1,20.0,270.73949999999996,3.7921669546499994,0.013604999999999999,13.604999999999999
2021-04-15,101,66,2,0.1,20.0,213.8255,2.99498963085,0.010745000000000001,10.745000000000001
2021-04-15,102,59,2,0.1,20.0,183.677,2.5727086358999998,0.00923,9.23
2021-04-18,52,34,2,0.1,20.0,208.552,2.9211252984,0.01048,10.48
2021-04-18,58,43,2,0.1,20.0,220.3925,3.0869716297500003,0.011075000000000002,11.075000000000001
2021-04-18,60,37,2,0.1,20.0,236.9095,3.3183202936500003,0.011905,11.905000000000001
2021-04-18,80,51,2,0.1,20.0,240.19299999999998,3.3643112930999997,0.01207,12.07
2021-04-18,87,47,2,0.1,20.0,255.61549999999997,3.5803296238499995,0.012844999999999999,12.844999999999999
2021-04-18,88,58,2,0.1,20.0,270.83899999999994,3.7935606212999993,0.013609999999999997,13.609999999999998
2021-04-18,92,50,2,0.1,20.0,252.63049999999998,3.5385196243499997,0.012695,12.695
2021-04-19,47,17,2,0.1,20.0,52.8345,0.74003699115,0.0026550000000000002,2.6550000000000002
2021-04-19,52,16,2,0.1,20.0,148.3545,2.07795697515,0.007455000000000001,7.455000000000001
2021-04-19,55,11,2,0.1,20.0,69.053,0.9672046551,0.00347,3.47
2021-04-19,97,62,2,0.1,20.0,263.67499999999995,3.6932166224999996,0.013249999999999998,13.249999999999998
2021-04-19,97,68,2,0.1,20.0,248.2525,3.47719829175,0.012475000000000002,12.475000000000001
2021-04-19,101,66,2,0.1,20.0,262.282,3.6737052894,0.013179999999999999,13.18
2021-04-19,102,59,2,0.1,20.0,230.04399999999995,3.2221572947999992,0.011559999999999999,11.559999999999999
2021-04-19,127,30,2,0.1,20.0,104.9725,1.47031831575,0.005275,5.275
2021-04-19,128,31,2,0.1,20.0,135.12099999999998,1.8925993106999999,0.006789999999999999,6.789999999999999
2021-04-19,133,44,2,0.1,20.0,271.834,3.8074972878,0.013660000000000002,13.660000000000002
2021-04-19,137,46,2,0.1,20.0,225.06899999999996,3.1524739622999993,0.011309999999999999,11.309999999999999
2021-04-20,17,22,2,0.1,20.0,228.85,3.205433295,0.0115,11.5
2021-04-20,19,10,2,0.1,20.0,148.653,2.0821379750999998,0.00747,7.47
2021-04-20,20,14,2,0.1,20.0,253.725,3.5538499575,0.01275,12.75
2021-04-20,21,6,2,0.1,20.0,115.61899999999999,1.6194406472999998,0.005809999999999999,5.81
2021-04-20,39,30,2,0.1,20.0,180.09499999999997,2.5225366364999995,0.009049999999999999,9.049999999999999
2021-04-20,121,52,2,0.1,20.0,159.797,2.2382286399,0.00803,8.030000000000001
2021-04-20,125,46,2,0.1,20.0,284.57,3.985886619,0.0143,14.3
2021-04-20,130,55,2,0.1,20.0,248.2525,3.47719829175,0.012475000000000002,12.475000000000001
2021-05-09,80,51,2,0.1,20.0,357.006,5.000475940199999,0.01794,17.94
2021-05-09,87,47,2,0.1,20.0,251.43649999999997,3.5217956245499997,0.012635,12.635
2021-05-09,88,58,2,0.1,20.0,322.08149999999995,4.511298946049999,0.016184999999999998,16.185
2021-05-09,92,50,2,0.1,20.0,275.81399999999996,3.8632439537999996,0.013859999999999999,13.86
2021-05-09,127,30,2,0.1,20.0,195.81599999999997,2.7427359672,0.00984,9.84
2021-05-09,128,31,2,0.1,20.0,214.52199999999996,3.0047452973999995,0.01078,10.78
2021-05-09,133,44,2,0.1,20.0,342.67799999999994,4.799787942599999,0.01722,17.22
2021-05-09,137,46,2,0.1,20.0,412.8254999999999,5.7823229308499995,0.020744999999999996,20.744999999999997
2021-05-10,121,52,2,0.1,20.0,302.5795,4.23814028265,0.015205,15.205
2021-05-10,125,46,2,0.1,20.0,362.379,5.0757339393,0.01821,18.21
2021-05-10,130,55,2,0.1,20.0,359.0955,5.02974293985,0.018045000000000002,18.045
2021-05-11,17,22,2,0.1,20.0,269.94350000000003,3.7810176214500006,0.013565000000000002,13.565000000000003
2021-05-11,19,10,2,0.1,20.0,224.07399999999998,3.1385372958,0.01126,11.26
2021-05-11,20,14,2,0.1,20.0,136.01649999999998,1.9051423105499998,0.006834999999999999,6.834999999999999
2021-05-11,21,6,2,0.1,20.0,193.42799999999997,2.7092879675999995,0.00972,9.719999999999999
2021-05-11,39,30,2,0.1,20.0,292.33099999999996,4.094592617699999,0.01469,14.69
2021-05-11,52,34,2,0.1,20.0,229.64600000000002,3.2165826282000003,0.011540000000000002,11.540000000000001
2021-05-11,58,43,2,0.1,20.0,276.80899999999997,3.8771806203,0.01391,13.91
2021-05-11,60,37,2,0.1,20.0,257.30699999999996,3.6040219568999996,0.01293,12.93
2021-05-12,47,18,2,0.1,20.0,215.71599999999998,3.0214692972,0.01084,10.84
2021-05-12,52,3,2,0.1,20.0,186.5625,2.61312496875,0.009375,9.375
2021-05-12,52,16,2,0.1,20.0,188.055,2.6340299685,0.009450000000000002,9.450000000000001
2021-05-12,55,11,2,0.1,20.0,107.06199999999998,1.4995853153999998,0.00538,5.38
2021-05-12,97,62,2,0.1,20.0,357.90149999999994,5.013018940049999,0.017985,17.985
2021-05-12,97,68,2,0.1,20.0,363.67249999999996,5.093851605749999,0.018275,18.275
2021-05-12,101,66,2,0.1,20.0,352.429,4.936367274299999,0.01771,17.71
2021-05-12,102,59,2,0.1,20.0,370.538,5.1900146046,0.01862,18.62
2021-05-13,68,19,2,0.1,20.0,184.473,2.5838579691000003,0.009270000000000002,9.270000000000001
2021-05-16,47,18,2,0.1,20.0,255.516,3.5789359572,0.01284,12.84
2021-05-16,52,3,2,0.1,20.0,181.289,2.5392606363,0.00911,9.11
2021-05-16,52,16,2,0.1,20.0,172.135,2.4110433045,0.00865,8.65
2021-05-16,55,11,2,0.1,20.0,90.2465,1.26405565155,0.004535,4.535
2021-05-16,68,19,2,0.1,20.0,24.7755,0.34702299585,0.001245,1.245
2021-05-17,52,34,2,0.1,20.0,307.455,4.3064299485,0.015450000000000002,15.450000000000001
2021-05-17,58,43,2,0.1,20.0,273.3265,3.8284022875500003,0.013735,13.735000000000001
2021-05-17,60,37,2,0.1,20.0,272.9285,3.82282762095,0.013715,13.715
2021-05-18,88,58,2,0.1,20.0,231.33749999999998,3.24027496125,0.011625,11.625
2021-05-18,92,50,2,0.1,20.0,285.4655,3.9984296188500004,0.014345000000000002,14.345000000000002
2021-05-20,97,62,2,0.1,20.0,210.93999999999997,2.9545732979999997,0.0106,10.6
2021-05-20,97,68,2,0.1,20.0,256.8095,3.5970536236500004,0.012905000000000002,12.905000000000001
2021-05-20,101,66,2,0.1,20.0,273.1275,3.82561495425,0.013725000000000001,13.725000000000001
2021-05-20,102,59,2,0.1,20.0,279.794,3.9189906197999997,0.014060000000000001,14.06
2021-05-20,127,30,2,0.1,20.0,122.58399999999999,1.7169973127999998,0.0061600000000000005,6.16
2021-05-20,128,31,2,0.1,20.0,138.305,1.9371966435,0.006950000000000001,6.950000000000001
2021-05-20,133,44,2,0.1,20.0,294.4205,4.12385961735,0.014795,14.795000000000002
2021-05-20,137,46,2,0.1,20.0,272.3315,3.81446562105,0.013685000000000001,13.685
2021-05-21,121,52,2,0.1,20.0,74.82399999999998,1.0480373207999998,0.0037599999999999995,3.7599999999999993
2021-05-21,125,46,2,0.1,20.0,163.37900000000002,2.2884006393000003,0.00821,8.21
2021-05-21,130,55,2,0.1,20.0,73.33149999999999,1.0271323210499999,0.0036849999999999995,3.6849999999999996
2021-06-08,80,51,2,0.1,20.0,277.00800000000004,3.8799679536000005,0.013920000000000004,13.920000000000003
2021-06-08,87,47,2,0.1,20.0,229.447,3.2137952949,0.01153,11.530000000000001
2021-06-08,88,58,2,0.1,20.0,275.814,3.8632439538000005,0.01386,13.860000000000001
2021-06-08,92,50,2,0.1,20.0,227.15849999999998,3.1817409619499997,0.011415,11.415
2021-06-08,97,62,2,0.1,20.0,268.849,3.7656872883,0.01351,13.51
2021-06-08,101,66,2,0.1,20.0,206.86049999999997,2.8974329653499997,0.010395,10.395
2021-06-08,102,59,2,0.1,20.0,290.0425,4.0625382847500005,0.014575000000000003,14.575000000000003
2021-06-09,52,34,2,0.1,20.0,217.10899999999998,3.0409806303,0.01091,10.91
2021-06-09,58,43,2,0.1,20.0,280.192,3.9245652864,0.014080000000000002,14.080000000000002
2021-06-09,60,37,2,0.1,20.0,221.18849999999995,3.0981209629499995,0.011114999999999998,11.114999999999998
2021-06-10,17,22,2,0.1,20.0,174.324,2.4417039708000003,0.008760000000000002,8.760000000000002
2021-06-10,19,10,2,0.1,20.0,218.30299999999997,3.0577046300999995,0.010969999999999999,10.969999999999999
2021-06-10,20,14,2,0.1,20.0,155.5185,2.17830097395,0.007815,7.815
2021-06-10,21,6,2,0.1,20.0,211.139,2.9573606313000003,0.010610000000000001,10.610000000000001
2021-06-10,39,30,2,0.1,20.0,105.37049999999999,1.47589298235,0.005295,5.295
2021-06-10,127,30,2,0.1,20.0,181.886,2.5476226362,0.00914,9.14
2021-06-10,128,31,2,0.1,20.0,261.88399999999996,3.6681306227999997,0.013159999999999998,13.159999999999998
2021-06-10,133,44,2,0.1,20.0,440.58599999999996,6.1711559262,0.02214,22.14
2021-06-10,137,46,2,0.1,20.0,364.2695,5.10221360565,0.018305,18.305
2021-06-12,121,52,2,0.1,20.0,299.694,4.1977239498,0.015060000000000002,15.060000000000002
2021-06-12,125,46,2,0.1,20.0,370.23949999999996,5.18583360465,0.018605,18.605
2021-06-12,130,55,2,0.1,20.0,341.285,4.7802766095,0.017150000000000002,17.150000000000002
2021-06-15,18,19,2,0.1,20.0,100.69399999999999,1.4103906497999998,0.005059999999999999,5.06
2021-06-15,18,21,2,0.1,20.0,125.27050000000001,1.7546263123500003,0.006295000000000001,6.295000000000001
2021-06-15,19,10,2,0.1,20.0,151.23999999999998,2.118373308,0.0076,7.6
2021-06-15,20,14,2,0.1,20.0,132.6335,1.8577576444500001,0.006665,6.665
2021-06-15,21,6,2,0.1,20.0,227.65599999999998,3.1887092952,0.011439999999999999,11.44
2021-06-15,39,30,2,0.1,20.0,250.73999999999998,3.512039958,0.0126,12.6
2021-06-15,97,62,2,0.1,20.0,252.33199999999997,3.5343386243999997,0.01268,12.68
2021-06-15,97,68,2,0.1,20.0,267.15749999999997,3.7419949552499996,0.013425,13.424999999999999
2021-06-15,101,66,2,0.1,20.0,267.854,3.7517506218,0.013460000000000001,13.46
2021-06-15,102,59,2,0.1,20.0,238.402,3.3392252933999997,0.011980000000000001,11.98
2021-06-15,121,52,2,0.1,20.0,363.4735,5.091064272450001,0.018265,18.265
2021-06-15,125,46,2,0.1,20.0,305.9625,4.28552494875,0.015375,15.375
2021-06-15,130,55,2,0.1,20.0,252.929,3.5427006243,0.01271,12.71
2021-06-16,52,34,2,0.1,20.0,237.20799999999997,3.3225012936,0.01192,11.92
2021-06-16,58,43,2,0.1,20.0,287.4555,4.02630295185,0.014445,14.445
2021-06-16,60,37,2,0.1,20.0,229.14849999999998,3.2096142949499997,0.011515000000000001,11.515
2021-06-16,127,30,2,0.1,20.0,243.178,3.4061212926,0.01222,12.22
2021-06-16,128,31,2,0.1,20.0,230.93949999999998,3.2347002946499996,0.011605,11.605
2021-06-16,133,44,2,0.1,20.0,391.73150000000004,5.486865601050001,0.019685,19.685000000000002
2021-06-16,137,46,2,0.1,20.0,355.3145,4.976783607150001,0.017855,17.855
2021-06-17,80,51,2,0.1,20.0,224.87,3.149686629,0.011300000000000001,11.3
2021-06-17,87,47,2,0.1,20.0,276.11249999999995,3.8674249537499996,0.013874999999999998,13.874999999999998
2021-06-17,88,58,2,0.1,20.0,275.11749999999995,3.8534882872499994,0.013824999999999999,13.825
2021-06-17,92,50,2,0.1,20.0,257.108,3.6012346236000004,0.012920000000000001,12.920000000000002
2021-06-19,47,18,2,0.1,20.0,155.7175,2.18108830725,0.007825,7.825
2021-06-19,52,3,2,0.1,20.0,50.04849999999999,0.7010143249499999,0.002515,2.5149999999999997
2021-06-19,52,16,2,0.1,20.0,118.20599999999997,1.6556759801999996,0.005939999999999999,5.9399999999999995
2021-06-19,55,11,2,0.1,20.0,92.33599999999998,1.2933226511999998,0.00464,4.64
2021-06-19,68,19,2,0.1,20.0,176.0155,2.46539630385,0.008845,8.845
2021-07-07,58,43,2,0.1,20.0,243.47650000000002,3.4103022925500004,0.012235000000000001,12.235000000000001
2021-07-07,60,37,2,0.1,20.0,205.2685,2.87513429895,0.010315,10.315
2021-07-08,18,19,2,0.1,20.0,204.17399999999998,2.8598039658,0.01026,10.26
2021-07-08,18,21,2,0.1,20.0,189.64699999999996,2.6563286348999995,0.009529999999999999,9.53
2021-07-08,19,10,2,0.1,20.0,229.54649999999998,3.21518896155,0.011535,11.535
2021-07-08,20,14,2,0.1,20.0,198.801,2.7845459667,0.00999,9.99
2021-07-08,21,6,2,0.1,20.0,227.25799999999998,3.1831346286,0.01142,11.42
2021-07-08,39,30,2,0.1,20.0,157.5085,2.20617430695,0.007915,7.915
2021-07-08,80,51,2,0.1,20.0,178.702,2.5030253034,0.00898,8.98
2021-07-08,84,42,2,0.1,20.0,92.13699999999999,1.2905353178999999,0.00463,4.63
2021-07-08,88,58,2,0.1,20.0,218.10399999999996,3.0549172967999993,0.01096,10.959999999999999
2021-07-08,92,50,2,0.1,20.0,229.845,3.2193699615,0.011550000000000001,11.55
2021-07-08,97,62,2,0.1,20.0,222.97949999999997,3.12320696265,0.011205,11.205
2021-07-08,100,66,2,0.1,20.0,203.0795,2.84447363265,0.010205,10.205
2021-07-08,101,66,2,0.1,20.0,229.447,3.2137952949,0.01153,11.530000000000001
2021-07-08,102,59,2,0.1,20.0,153.03099999999998,2.1434593076999997,0.00769,7.6899999999999995
2021-07-08,125,46,2,0.1,20.0,142.48399999999998,1.9957306427999997,0.007159999999999999,7.159999999999999
2021-07-08,130,55,2,0.1,20.0,201.0895,2.8166002996499997,0.010105000000000001,10.105
2021-07-09,47,18,2,0.1,20.0,215.11899999999997,3.0131072972999995,0.010809999999999998,10.809999999999999
2021-07-09,52,3,2,0.1,20.0,188.55249999999998,2.64099830175,0.009474999999999999,9.475
2021-07-09,52,16,2,0.1,20.0,229.04899999999998,3.2082206283,0.01151,11.51
2021-07-09,55,11,2,0.1,20.0,198.80099999999996,2.7845459666999997,0.009989999999999999,9.989999999999998
2021-07-09,68,19,2,0.1,20.0,212.33299999999997,2.9740846310999998,0.01067,10.67
2021-07-09,127,30,2,0.1,20.0,295.316,4.1364026172,0.014839999999999999,14.84
2021-07-09,128,31,2,0.1,20.0,303.7735,4.254864282450001,0.015265000000000003,15.265000000000002
2021-07-09,133,44,2,0.1,20.0,466.4559999999999,6.5335092551999985,0.02344,23.439999999999998
2021-07-09,137,46,2,0.1,20.0,459.3915,6.43455892305,0.023085,23.085
2021-07-17,52,34,2,0.1,20.0,205.86549999999997,2.8834962988499995,0.010344999999999998,10.344999999999999
2021-07-17,58,43,2,0.1,20.0,189.94549999999998,2.66050963485,0.009545,9.545
2021-07-17,60,37,2,0.1,20.0,209.14899999999997,2.9294872982999998,0.01051,10.51
2021-07-18,80,51,2,0.1,20.0,265.864,3.7238772888,0.013359999999999999,13.36
2021-07-18,82,46,2,0.1,20.0,210.74099999999999,2.9517859647,0.01059,10.59
2021-07-18,88,58,2,0.1,20.0,231.5365,3.24306229455,0.011635,11.635
2021-07-18,92,50,2,0.1,20.0,190.44299999999998,2.6674779681,0.00957,9.57
2021-07-18,97,62,2,0.1,20.0,235.9145,3.30438362715,0.011855000000000001,11.855
2021-07-18,97,68,2,0.1,20.0,246.2625,3.44932495875,0.012375,12.375
2021-07-18,101,66,2,0.1,20.0,239.59599999999998,3.3559492931999997,0.012039999999999999,12.04
2021-07-18,102,59,2,0.1,20.0,245.46649999999997,3.4381756255499996,0.012334999999999999,12.334999999999999
2021-07-18,121,52,2,0.1,20.0,193.229,2.7065006343,0.009710000000000002,9.71
2021-07-18,125,46,2,0.1,20.0,207.05949999999999,2.90022029865,0.010405,10.405
2021-07-18,130,55,2,0.1,20.0,193.52749999999997,2.7106816342499997,0.009725,9.725
2021-07-19,127,30,2,0.1,20.0,236.9095,3.3183202936500003,0.011905,11.905000000000001
2021-07-19,128,31,2,0.1,20.0,231.33749999999998,3.24027496125,0.011625,11.625
2021-07-19,133,44,2,0.1,20.0,405.66149999999993,5.681978932049999,0.020384999999999997,20.384999999999998
2021-07-19,137,46,2,0.1,20.0,425.76050000000004,5.963499595350001,0.021395000000000004,21.395000000000003
2021-08-06,97,62,2,0.1,20.0,238.20299999999997,3.3364379600999996,0.011969999999999998,11.969999999999999
2021-08-06,97,68,2,0.1,20.0,252.4315,3.53573229105,0.012685,12.685
2021-08-06,101,66,2,0.1,20.0,231.5365,3.24306229455,0.011635,11.635
2021-08-06,102,59,2,0.1,20.0,251.23749999999998,3.51900829125,0.012625,12.625
2021-08-08,17,22,2,0.1,20.0,240.989,3.3754606263,0.012110000000000001,12.110000000000001
2021-08-08,18,19,2,0.1,20.0,189.34849999999997,2.6521476349499995,0.009515,9.514999999999999
2021-08-08,19,10,2,0.1,20.0,130.146,1.8229159782,0.00654,6.54
2021-08-08,20,14,2,0.1,20.0,271.1375,3.79774162125,0.013625,13.625
2021-08-08,21,6,2,0.1,20.0,202.4825,2.83611163275,0.010175,10.175
2021-08-08,39,30,2,0.1,20.0,226.7605,3.1761662953500003,0.011395,11.395000000000001
2021-08-08,127,30,2,0.1,20.0,167.16,2.3413599720000002,0.008400000000000001,8.4
2021-08-08,128,31,2,0.1,20.0,186.76149999999998,2.61591230205,0.009385,9.385
2021-08-08,133,44,2,0.1,20.0,319.49449999999996,4.47506361315,0.016055,16.055
2021-08-08,137,46,2,0.1,20.0,375.2145,5.25551693715,0.018855,18.855
2021-08-09,47,18,2,0.1,20.0,198.40299999999996,2.7789713000999994,0.00997,9.969999999999999
2021-08-09,52,3,2,0.1,20.0,104.077,1.4577753159,0.00523,5.23
2021-08-09,52,16,2,0.1,20.0,162.48349999999996,2.2758576394499994,0.008164999999999999,8.165
2021-08-09,52,34,2,0.1,20.0,274.819,3.8493072873000003,0.013810000000000003,13.810000000000002
2021-08-09,55,11,2,0.1,20.0,200.194,2.8040572997999997,0.010060000000000001,10.06
2021-08-09,58,43,2,0.1,20.0,199.2985,2.7915142999499998,0.010015000000000001,10.015
2021-08-09,60,37,2,0.1,20.0,263.078,3.6848546225999996,0.013219999999999999,13.219999999999999
2021-08-09,68,19,2,0.1,20.0,189.249,2.6507539683,0.00951,9.51
2021-08-09,121,52,2,0.1,20.0,247.954,3.4730172918,0.01246,12.46
2021-08-09,125,46,2,0.1,20.0,205.16899999999998,2.8737406322999997,0.01031,10.31
2021-08-09,130,55,2,0.1,20.0,199.39799999999997,2.7929079665999996,0.01002,10.02
2021-08-28,17,22,2,0.1,20.0,173.926,2.4361293042,0.00874,8.74
2021-08-28,18,19,2,0.1,20.0,77.90849999999999,1.09124098695,0.003914999999999999,3.914999999999999
2021-08-28,19,10,2,0.1,20.0,258.30199999999996,3.6179586233999994,0.012979999999999998,12.979999999999999
2021-08-28,20,14,2,0.1,20.0,200.29349999999997,2.8054509664499996,0.010065,10.065
2021-08-28,21,6,2,0.1,20.0,301.3855,4.22141628285,0.015144999999999999,15.145
2021-08-28,44,39,2,0.1,20.0,259.79449999999997,3.63886362315,0.013054999999999999,13.055
2021-08-28,52,34,2,0.1,20.0,224.67099999999996,3.1468992956999995,0.01129,11.29
2021-08-28,58,43,2,0.1,20.0,262.87899999999996,3.6820672892999995,0.01321,13.209999999999999
2021-08-28,60,37,2,0.1,20.0,235.41699999999997,3.2974152939,0.01183,11.83
2021-08-28,97,62,2,0.1,20.0,242.58100000000002,3.3977592927000004,0.012190000000000001,12.190000000000001
2021-08-28,97,68,2,0.1,20.0,273.82399999999996,3.8353706207999996,0.013759999999999998,13.759999999999998
2021-08-28,101,66,2,0.1,20.0,262.9785,3.6834609559500002,0.013215000000000001,13.215000000000002
2021-08-28,102,59,2,0.1,20.0,265.7645,3.72248362215,0.013355,13.355
2021-08-29,127,30,2,0.1,20.0,137.111,1.9204726437,0.006889999999999999,6.89
2021-08-29,128,31,2,0.1,20.0,166.46349999999998,2.33160430545,0.008365000000000001,8.365
2021-08-29,133,44,2,0.1,20.0,398.79599999999994,5.585815933199999,0.02004,20.04
2021-08-29,137,46,2,0.1,20.0,365.06549999999993,5.113362938849999,0.018345,18.345
2021-08-31,46,18,2,0.1,20.0,247.85449999999997,3.47162362515,0.012455,12.455
2021-08-31,52,3,2,0.1,20.0,178.2045,2.49605697015,0.008955,8.955
2021-08-31,52,16,2,0.1,20.0,265.267,3.7155152889000003,0.01333,13.33
2021-08-31,56,11,2,0.1,20.0,134.8225,1.8884183107499999,0.006775000000000001,6.775
2021-08-31,68,19,2,0.1,20.0,258.103,3.6151712901,0.01297,12.97
2021-08-31,121,52,2,0.1,20.0,229.04899999999998,3.2082206283,0.01151,11.51
2021-08-31,125,46,2,0.1,20.0,138.106,1.9344093102,0.00694,6.94
2021-08-31,130,55,2,0.1,20.0,234.024,3.2779039608000002,0.011760000000000001,11.760000000000002
2021-09-01,80,51,2,0.1,20.0,274.222,3.8409452874,0.013779999999999999,13.78
2021-09-01,87,47,2,0.1,20.0,260.69,3.651406623,0.013100000000000002,13.100000000000001
2021-09-01,88,58,2,0.1,20.0,267.257,3.7433886219000003,0.013430000000000001,13.430000000000001
2021-09-01,94,55,2,0.1,20.0,256.01349999999996,3.58590429045,0.012864999999999998,12.864999999999998
2021-09-16,17,22,2,0.1,20.0,309.7435,4.3384842814499995,0.015564999999999999,15.565
2021-09-16,18,19,2,0.1,20.0,328.151,4.5963126117,0.01649,16.490000000000002
2021-09-16,19,10,2,0.1,20.0,235.9145,3.30438362715,0.011855000000000001,11.855
2021-09-16,20,14,2,0.1,20.0,362.379,5.0757339393,0.01821,18.21
2021-09-16,21,6,2,0.1,20.0,272.23199999999997,3.8130719544,0.01368,13.68
2021-09-16,52,34,2,0.1,20.0,318.20099999999996,4.456945946699999,0.01599,15.99
2021-09-16,58,43,2,0.1,20.0,325.166,4.5545026122,0.01634,16.34
2021-09-16,60,37,2,0.1,20.0,326.35999999999996,4.571226611999999,0.016399999999999998,16.4
2021-09-16,97,62,2,0.1,20.0,350.638,4.911281274599999,0.01762,17.62
2021-09-16,100,66,2,0.1,20.0,559.6875,7.839374906250001,0.028125000000000004,28.125000000000004
2021-09-16,101,66,2,0.1,20.0,347.15549999999996,4.86250294185,0.017445,17.445
2021-09-16,102,59,2,0.1,20.0,443.969,6.2185405923,0.022310000000000003,22.310000000000002
2021-09-19,88,58,2,0.1,20.0,285.565,3.9998232855,0.014350000000000002,14.350000000000001
2021-09-19,127,30,2,0.1,20.0,208.4525,2.91973163175,0.010475,10.475
2021-09-19,130,37,2,0.1,20.0,210.8405,2.95317963135,0.010595,10.595
2021-09-19,133,44,2,0.1,20.0,253.6255,3.55245629085,0.012745000000000001,12.745000000000001
2021-09-19,137,46,2,0.1,20.0,278.202,3.8966919534,0.013980000000000001,13.98
2021-09-23,52,34,2,0.1,20.0,222.3825,3.11484496275,0.011175000000000001,11.175
2021-09-23,58,43,2,0.1,20.0,313.5245,4.39144361415,0.015755,15.755
2021-09-23,60,37,2,0.1,20.0,321.6835,4.50572427945,0.016165,16.165
2021-09-23,80,51,2,0.1,20.0,395.71149999999994,5.542612267049999,0.019884999999999996,19.884999999999998
2021-09-23,88,58,2,0.1,20.0,346.7575,4.8569282752500005,0.017425,17.425
2021-09-23,92,50,2,0.1,20.0,366.45849999999996,5.13287427195,0.018415,18.415
2021-09-23,97,62,2,0.1,20.0,394.91549999999995,5.531462933849999,0.019844999999999998,19.845
2021-09-23,97,68,2,0.1,20.0,414.71599999999995,5.8088025972,0.02084,20.84
2021-09-23,101,66,2,0.1,20.0,404.4675,5.66525493225,0.020325,20.325
2021-09-23,102,59,2,0.1,20.0,428.14849999999996,5.99694759495,0.021515,21.515
2021-09-24,17,22,2,0.1,20.0,279.4955,3.91480961985,0.014045,14.045
2021-09-24,18,19,2,0.1,20.0,292.13199999999995,4.0918052843999995,0.014679999999999999,14.679999999999998
2021-09-24,19,10,2,0.1,20.0,340.78749999999997,4.77330827625,0.017125,17.125
2021-09-24,20,14,2,0.1,20.0,266.95849999999996,3.7392076219499994,0.013415,13.415
2021-09-24,21,6,2,0.1,20.0,342.0809999999999,4.791425942699999,0.017189999999999997,17.189999999999998
2021-09-24,39,30,2,0.1,20.0,359.8915,5.04089227305,0.018085,18.085
2021-09-24,68,19,2,0.1,20.0,305.86299999999994,4.2841312821,0.015369999999999998,15.369999999999997
2021-09-24,127,30,2,0.1,20.0,210.54199999999997,2.9489986314,0.01058,10.58
2021-09-24,130,37,2,0.1,20.0,195.219,2.7343739673,0.009810000000000001,9.81
2021-09-24,133,44,2,0.1,20.0,485.1619999999999,6.795518585399999,0.02438,24.38
2021-09-24,137,46,2,0.1,20.0,446.8544999999999,6.258956925149999,0.022455,22.455
2021-09-25,47,18,2,0.1,20.0,348.94649999999996,4.88758894155,0.017535,17.535
2021-09-25,52,3,2,0.1,20.0,185.66699999999994,2.6005819688999994,0.009329999999999998,9.329999999999998
