threeday_yrmo,threeday_yr,year,dayofyear,vartemp2_C_0-4m
19063,1589,2016,86,8.6
19064,1589,2016,86,8.6
19065,1589,2016,86,8.6
19066,1589,2016,86,8.6
19067,1589,2016,86,8.6
19068,1589,2016,86,8.6
19069,1590,2016,89,8.8
19070,1590,2016,89,8.8
19071,1590,2016,89,8.8
19072,1590,2016,89,8.8
19073,1590,2016,89,8.8
19074,1590,2016,89,8.8
19075,1590,2016,89,8.8
19076,1590,2016,89,8.8
19077,1590,2016,89,8.8
19078,1590,2016,89,8.8
19079,1590,2016,89,8.8
19080,1590,2016,89,8.8
19081,1591,2016,92,9.2
19082,1591,2016,92,9.2
19083,1591,2016,92,9.2
19084,1591,2016,92,9.2
19085,1591,2016,92,9.2
19086,1591,2016,92,9.2
19087,1591,2016,92,9.2
19088,1591,2016,92,9.2
19089,1591,2016,92,9.2
19090,1591,2016,92,9.2
19091,1591,2016,92,9.2
19092,1591,2016,92,9.2
19093,1592,2016,95,9.5
19094,1592,2016,95,9.5
19095,1592,2016,95,9.5
19096,1592,2016,95,9.5
19097,1592,2016,95,9.5
19098,1592,2016,95,9.5
19099,1592,2016,95,9.5
19100,1592,2016,95,9.5
19101,1592,2016,95,9.5
19102,1592,2016,95,9.5
19103,1592,2016,95,9.5
19104,1592,2016,95,9.5
19105,1593,2016,98,9.7
19106,1593,2016,98,9.7
19107,1593,2016,98,9.7
19108,1593,2016,98,9.7
19109,1593,2016,98,9.7
19110,1593,2016,98,9.7
19111,1593,2016,98,9.7
19112,1593,2016,98,9.7
19113,1593,2016,98,9.7
19114,1593,2016,98,9.7
19115,1593,2016,98,9.7
19116,1593,2016,98,9.7
19117,1594,2016,101,9.9
19118,1594,2016,101,9.9
19119,1594,2016,101,9.9
19120,1594,2016,101,9.9
19121,1594,2016,101,9.9
19122,1594,2016,101,9.9
19123,1594,2016,101,9.9
19124,1594,2016,101,9.9
19125,1594,2016,101,9.9
19126,1594,2016,101,9.9
19127,1594,2016,101,9.9
19128,1594,2016,101,9.9
19129,1595,2016,104,10.0
19130,1595,2016,104,10.0
19131,1595,2016,104,10.0
19132,1595,2016,104,10.0
19133,1595,2016,104,10.0
19134,1595,2016,104,10.0
19135,1595,2016,104,10.0
19136,1595,2016,104,10.0
19137,1595,2016,104,10.0
19138,1595,2016,104,10.0
19139,1595,2016,104,10.0
19140,1595,2016,104,10.0
19141,1596,2016,107,10.1
19142,1596,2016,107,10.1
19143,1596,2016,107,10.1
19144,1596,2016,107,10.1
19145,1596,2016,107,10.1
19146,1596,2016,107,10.1
19147,1596,2016,107,10.1
19148,1596,2016,107,10.1
19149,1596,2016,107,10.1
19150,1596,2016,107,10.1
19151,1596,2016,107,10.1
19152,1596,2016,107,10.1
19153,1597,2016,110,10.2
19154,1597,2016,110,10.2
19155,1597,2016,110,10.2
19156,1597,2016,110,10.2
19157,1597,2016,110,10.2
19158,1597,2016,110,10.2
19159,1597,2016,110,10.2
19160,1597,2016,110,10.2
19161,1597,2016,110,10.2
19162,1597,2016,110,10.2
19163,1597,2016,110,10.2
19164,1597,2016,110,10.2
19165,1598,2016,113,10.7
19166,1598,2016,113,10.7
19167,1598,2016,113,10.7
19168,1598,2016,113,10.7
19169,1598,2016,113,10.7
19170,1598,2016,113,10.7
19171,1598,2016,113,10.7
19172,1598,2016,113,10.7
19173,1598,2016,113,10.7
19174,1598,2016,113,10.7
19175,1598,2016,113,10.7
19176,1598,2016,113,10.7
19177,1599,2016,116,10.8
19178,1599,2016,116,10.8
19179,1599,2016,116,10.8
19180,1599,2016,116,10.8
19181,1599,2016,116,10.8
19182,1599,2016,116,10.8
19183,1599,2016,116,10.8
19184,1599,2016,116,10.8
19185,1599,2016,116,10.8
19186,1599,2016,116,10.8
19187,1599,2016,116,10.8
19188,1599,2016,116,10.8
19189,1600,2016,119,10.9
19190,1600,2016,119,10.9
19191,1600,2016,119,10.9
19192,1600,2016,119,10.9
19193,1600,2016,119,10.9
19194,1600,2016,119,10.9
19195,1600,2016,119,10.9
19196,1600,2016,119,10.9
19197,1600,2016,119,10.9
19198,1600,2016,119,10.9
19199,1600,2016,119,10.9
19200,1600,2016,119,10.9
19201,1601,2016,122,11.0
19202,1601,2016,122,11.0
19203,1601,2016,122,11.0
19204,1601,2016,122,11.0
19205,1601,2016,122,11.0
19206,1601,2016,122,11.0
19207,1601,2016,122,11.0
19208,1601,2016,122,11.0
19209,1601,2016,122,11.0
19210,1601,2016,122,11.0
19211,1601,2016,122,11.0
19212,1601,2016,122,11.0
19213,1602,2016,125,11.4
19214,1602,2016,125,11.4
19215,1602,2016,125,11.4
19216,1602,2016,125,11.4
19217,1602,2016,125,11.4
19218,1602,2016,125,11.4
19219,1602,2016,125,11.4
19220,1602,2016,125,11.4
19221,1602,2016,125,11.4
19222,1602,2016,125,11.4
19223,1602,2016,125,11.4
19224,1602,2016,125,11.4
19225,1603,2016,128,11.3
19226,1603,2016,128,11.3
19227,1603,2016,128,11.3
19228,1603,2016,128,11.3
19229,1603,2016,128,11.3
19230,1603,2016,128,11.3
19231,1603,2016,128,11.3
19232,1603,2016,128,11.3
19233,1603,2016,128,11.3
19234,1603,2016,128,11.3
19235,1603,2016,128,11.3
19236,1603,2016,128,11.3
19237,1604,2016,131,11.2
19238,1604,2016,131,11.2
19239,1604,2016,131,11.2
19240,1604,2016,131,11.2
19241,1604,2016,131,11.2
19242,1604,2016,131,11.2
19243,1604,2016,131,11.2
19244,1604,2016,131,11.2
19245,1604,2016,131,11.2
19246,1604,2016,131,11.2
19247,1604,2016,131,11.2
19248,1604,2016,131,11.2
19249,1605,2016,134,11.7
19250,1605,2016,134,11.7
19251,1605,2016,134,11.7
19252,1605,2016,134,11.7
19253,1605,2016,134,11.7
19254,1605,2016,134,11.7
19255,1605,2016,134,11.7
19256,1605,2016,134,11.7
19257,1605,2016,134,11.7
19258,1605,2016,134,11.7
19259,1605,2016,134,11.7
19260,1605,2016,134,11.7
19261,1606,2016,137,12.2
19262,1606,2016,137,12.2
19263,1606,2016,137,12.2
19264,1606,2016,137,12.2
19265,1606,2016,137,12.2
19266,1606,2016,137,12.2
19267,1606,2016,137,12.2
19268,1606,2016,137,12.2
19269,1606,2016,137,12.2
19270,1606,2016,137,12.2
19271,1606,2016,137,12.2
19272,1606,2016,137,12.2
19273,1607,2016,140,12.5
19274,1607,2016,140,12.5
19275,1607,2016,140,12.5
19276,1607,2016,140,12.5
19277,1607,2016,140,12.5
19278,1607,2016,140,12.5
19279,1607,2016,140,12.5
19280,1607,2016,140,12.5
19281,1607,2016,140,12.5
19282,1607,2016,140,12.5
19283,1607,2016,140,12.5
19284,1607,2016,140,12.5
19285,1608,2016,143,12.5
19286,1608,2016,143,12.5
19287,1608,2016,143,12.5
19288,1608,2016,143,12.5
19289,1608,2016,143,12.5
19290,1608,2016,143,12.5
19291,1608,2016,143,12.5
19292,1608,2016,143,12.5
19293,1608,2016,143,12.5
19294,1608,2016,143,12.5
19295,1608,2016,143,12.5
19296,1608,2016,143,12.5
19297,1609,2016,146,12.7
19298,1609,2016,146,12.7
19299,1609,2016,146,12.7
19300,1609,2016,146,12.7
19301,1609,2016,146,12.7
19302,1609,2016,146,12.7
19303,1609,2016,146,12.7
19304,1609,2016,146,12.7
19305,1609,2016,146,12.7
19306,1609,2016,146,12.7
19307,1609,2016,146,12.7
19308,1609,2016,146,12.7
19309,1610,2016,149,12.8
19310,1610,2016,149,12.8
19311,1610,2016,149,12.8
19312,1610,2016,149,12.8
19313,1610,2016,149,12.8
19314,1610,2016,149,12.8
19315,1610,2016,149,12.8
19316,1610,2016,149,12.8
19317,1610,2016,149,12.8
19318,1610,2016,149,12.8
19319,1610,2016,149,12.8
19320,1610,2016,149,12.8
19321,1611,2016,152,12.8
19322,1611,2016,152,12.8
19323,1611,2016,152,12.8
19324,1611,2016,152,12.8
19325,1611,2016,152,12.8
19326,1611,2016,152,12.8
19327,1611,2016,152,12.8
19328,1611,2016,152,12.8
19329,1611,2016,152,12.8
19330,1611,2016,152,12.8
19331,1611,2016,152,12.8
19332,1611,2016,152,12.8
19333,1612,2016,155,13.0
19334,1612,2016,155,13.0
19335,1612,2016,155,13.0
19336,1612,2016,155,13.0
19337,1612,2016,155,13.0
19338,1612,2016,155,13.0
19339,1612,2016,155,13.0
19340,1612,2016,155,13.0
19341,1612,2016,155,13.0
19342,1612,2016,155,13.0
19343,1612,2016,155,13.0
19344,1612,2016,155,13.0
19345,1613,2016,158,13.2
19346,1613,2016,158,13.2
19347,1613,2016,158,13.2
19348,1613,2016,158,13.2
19349,1613,2016,158,13.2
19350,1613,2016,158,13.2
19351,1613,2016,158,13.2
19352,1613,2016,158,13.2
19353,1613,2016,158,13.2
19354,1613,2016,158,13.2
19355,1613,2016,158,13.2
19356,1613,2016,158,13.2
19357,1614,2016,161,13.4
19358,1614,2016,161,13.4
19359,1614,2016,161,13.4
19360,1614,2016,161,13.4
19361,1614,2016,161,13.4
19362,1614,2016,161,13.4
19363,1614,2016,161,13.4
19364,1614,2016,161,13.4
19365,1614,2016,161,13.4
19366,1614,2016,161,13.4
19367,1614,2016,161,13.4
19368,1614,2016,161,13.4
19369,1615,2016,164,13.5
19370,1615,2016,164,13.5
19371,1615,2016,164,13.5
19372,1615,2016,164,13.5
19373,1615,2016,164,13.5
19374,1615,2016,164,13.5
19375,1615,2016,164,13.5
19376,1615,2016,164,13.5
19377,1615,2016,164,13.5
19378,1615,2016,164,13.5
19379,1615,2016,164,13.5
19380,1615,2016,164,13.5
19381,1616,2016,167,13.6
19382,1616,2016,167,13.6
19383,1616,2016,167,13.6
19384,1616,2016,167,13.6
19385,1616,2016,167,13.6
19386,1616,2016,167,13.6
19387,1616,2016,167,13.6
19388,1616,2016,167,13.6
19389,1616,2016,167,13.6
19390,1616,2016,167,13.6
19391,1616,2016,167,13.6
19392,1616,2016,167,13.6
19393,1617,2016,170,13.7
19394,1617,2016,170,13.7
19395,1617,2016,170,13.7
19396,1617,2016,170,13.7
19397,1617,2016,170,13.7
19398,1617,2016,170,13.7
19399,1617,2016,170,13.7
19400,1617,2016,170,13.7
19401,1617,2016,170,13.7
19402,1617,2016,170,13.7
19403,1617,2016,170,13.7
19404,1617,2016,170,13.7
19405,1618,2016,173,13.7
19406,1618,2016,173,13.7
19407,1618,2016,173,13.7
19408,1618,2016,173,13.7
19409,1618,2016,173,13.7
19410,1618,2016,173,13.7
19411,1618,2016,173,13.7
19412,1618,2016,173,13.7
19413,1618,2016,173,13.7
19414,1618,2016,173,13.7
19415,1618,2016,173,13.7
19416,1618,2016,173,13.7
19417,1619,2016,176,13.7
19418,1619,2016,176,13.7
19419,1619,2016,176,13.7
19420,1619,2016,176,13.7
19421,1619,2016,176,13.7
19422,1619,2016,176,13.7
19423,1619,2016,176,13.7
19424,1619,2016,176,13.7
19425,1619,2016,176,13.7
19426,1619,2016,176,13.7
19427,1619,2016,176,13.7
19428,1619,2016,176,13.7
19429,1620,2016,179,13.8
19430,1620,2016,179,13.8
19431,1620,2016,179,13.8
19432,1620,2016,179,13.8
19433,1620,2016,179,13.8
19434,1620,2016,179,13.8
19435,1620,2016,179,13.8
19436,1620,2016,179,13.8
19437,1620,2016,179,13.8
19438,1620,2016,179,13.8
19439,1620,2016,179,13.8
19440,1620,2016,179,13.8
19441,1621,2016,182,14.3
19442,1621,2016,182,14.3
19443,1621,2016,182,14.3
19444,1621,2016,182,14.3
19445,1621,2016,182,14.3
19446,1621,2016,182,14.3
19447,1621,2016,182,14.3
19448,1621,2016,182,14.3
19449,1621,2016,182,14.3
19450,1621,2016,182,14.3
19451,1621,2016,182,14.3
19452,1621,2016,182,14.3
19453,1622,2016,185,14.5
19454,1622,2016,185,14.5
19455,1622,2016,185,14.5
19456,1622,2016,185,14.5
19457,1622,2016,185,14.5
19458,1622,2016,185,14.5
19459,1622,2016,185,14.5
19460,1622,2016,185,14.5
19461,1622,2016,185,14.5
19462,1622,2016,185,14.5
19463,1622,2016,185,14.5
19464,1622,2016,185,14.5
19465,1623,2016,188,14.2
19466,1623,2016,188,14.2
19467,1623,2016,188,14.2
19468,1623,2016,188,14.2
19469,1623,2016,188,14.2
19470,1623,2016,188,14.2
19471,1623,2016,188,14.2
19472,1623,2016,188,14.2
19473,1623,2016,188,14.2
19474,1623,2016,188,14.2
19475,1623,2016,188,14.2
19476,1623,2016,188,14.2
19477,1624,2016,191,13.9
19478,1624,2016,191,13.9
19479,1624,2016,191,13.9
19480,1624,2016,191,13.9
19481,1624,2016,191,13.9
19482,1624,2016,191,13.9
19483,1624,2016,191,13.9
19484,1624,2016,191,13.9
19485,1624,2016,191,13.9
19486,1624,2016,191,13.9
19487,1624,2016,191,13.9
19488,1624,2016,191,13.9
19489,1625,2016,194,14.2
19490,1625,2016,194,14.2
19491,1625,2016,194,14.2
19492,1625,2016,194,14.2
19493,1625,2016,194,14.2
19494,1625,2016,194,14.2
19495,1625,2016,194,14.2
19496,1625,2016,194,14.2
19497,1625,2016,194,14.2
19498,1625,2016,194,14.2
19499,1625,2016,194,14.2
19500,1625,2016,194,14.2
19501,1626,2016,197,14.6
19502,1626,2016,197,14.6
19503,1626,2016,197,14.6
19504,1626,2016,197,14.6
19505,1626,2016,197,14.6
19506,1626,2016,197,14.6
19507,1626,2016,197,14.6
19508,1626,2016,197,14.6
19509,1626,2016,197,14.6
19510,1626,2016,197,14.6
19511,1626,2016,197,14.6
19512,1626,2016,197,14.6
19513,1627,2016,200,14.9
19514,1627,2016,200,14.9
19515,1627,2016,200,14.9
19516,1627,2016,200,14.9
19517,1627,2016,200,14.9
19518,1627,2016,200,14.9
19519,1627,2016,200,14.9
19520,1627,2016,200,14.9
19521,1627,2016,200,14.9
19522,1627,2016,200,14.9
19523,1627,2016,200,14.9
19524,1627,2016,200,14.9
19525,1628,2016,203,15.0
19526,1628,2016,203,15.0
19527,1628,2016,203,15.0
19528,1628,2016,203,15.0
19529,1628,2016,203,15.0
19530,1628,2016,203,15.0
19531,1628,2016,203,15.0
19532,1628,2016,203,15.0
19533,1628,2016,203,15.0
19534,1628,2016,203,15.0
19535,1628,2016,203,15.0
19536,1628,2016,203,15.0
19537,1629,2016,206,14.9
19538,1629,2016,206,14.9
19539,1629,2016,206,14.9
19540,1629,2016,206,14.9
19541,1629,2016,206,14.9
19542,1629,2016,206,14.9
19543,1629,2016,206,14.9
19544,1629,2016,206,14.9
19545,1629,2016,206,14.9
19546,1629,2016,206,14.9
19547,1629,2016,206,14.9
19548,1629,2016,206,14.9
19549,1630,2016,209,15.0
19550,1630,2016,209,15.0
19551,1630,2016,209,15.0
19552,1630,2016,209,15.0
19553,1630,2016,209,15.0
19554,1630,2016,209,15.0
19555,1630,2016,209,15.0
19556,1630,2016,209,15.0
19557,1630,2016,209,15.0
19558,1630,2016,209,15.0
19559,1630,2016,209,15.0
19560,1630,2016,209,15.0
19561,1631,2016,212,14.9
19562,1631,2016,212,14.9
19563,1631,2016,212,14.9
19564,1631,2016,212,14.9
19565,1631,2016,212,14.9
19566,1631,2016,212,14.9
19567,1631,2016,212,14.9
19568,1631,2016,212,14.9
19569,1631,2016,212,14.9
19570,1631,2016,212,14.9
19571,1631,2016,212,14.9
19572,1631,2016,212,14.9
19573,1632,2016,215,14.5
19574,1632,2016,215,14.5
19575,1632,2016,215,14.5
19576,1632,2016,215,14.5
19577,1632,2016,215,14.5
19578,1632,2016,215,14.5
19579,1632,2016,215,14.5
19580,1632,2016,215,14.5
19581,1632,2016,215,14.5
19582,1632,2016,215,14.5
19583,1632,2016,215,14.5
19584,1632,2016,215,14.5
19585,1633,2016,218,14.5
19586,1633,2016,218,14.5
19587,1633,2016,218,14.5
19588,1633,2016,218,14.5
19589,1633,2016,218,14.5
19590,1633,2016,218,14.5
19591,1633,2016,218,14.5
19592,1633,2016,218,14.5
19593,1633,2016,218,14.5
19594,1633,2016,218,14.5
19595,1633,2016,218,14.5
19596,1633,2016,218,14.5
19597,1634,2016,221,14.6
19598,1634,2016,221,14.6
19599,1634,2016,221,14.6
19600,1634,2016,221,14.6
19601,1634,2016,221,14.6
19602,1634,2016,221,14.6
19603,1634,2016,221,14.6
19604,1634,2016,221,14.6
19605,1634,2016,221,14.6
19606,1634,2016,221,14.6
19607,1634,2016,221,14.6
19608,1634,2016,221,14.6
19609,1635,2016,224,14.9
19610,1635,2016,224,14.9
19611,1635,2016,224,14.9
19612,1635,2016,224,14.9
19613,1635,2016,224,14.9
19614,1635,2016,224,14.9
19615,1635,2016,224,14.9
19616,1635,2016,224,14.9
19617,1635,2016,224,14.9
19618,1635,2016,224,14.9
19619,1635,2016,224,14.9
19620,1635,2016,224,14.9
19621,1636,2016,227,15.2
19622,1636,2016,227,15.2
19623,1636,2016,227,15.2
19624,1636,2016,227,15.2
19625,1636,2016,227,15.2
19626,1636,2016,227,15.2
19627,1636,2016,227,15.2
19628,1636,2016,227,15.2
19629,1636,2016,227,15.2
19630,1636,2016,227,15.2
19631,1636,2016,227,15.2
19632,1636,2016,227,15.2
19633,1637,2016,230,14.9
19634,1637,2016,230,14.9
19635,1637,2016,230,14.9
19636,1637,2016,230,14.9
19637,1637,2016,230,14.9
19638,1637,2016,230,14.9
19639,1637,2016,230,14.9
19640,1637,2016,230,14.9
19641,1637,2016,230,14.9
19642,1637,2016,230,14.9
19643,1637,2016,230,14.9
19644,1637,2016,230,14.9
19645,1638,2016,233,14.3
19646,1638,2016,233,14.3
19647,1638,2016,233,14.3
19648,1638,2016,233,14.3
19649,1638,2016,233,14.3
19650,1638,2016,233,14.3
19651,1638,2016,233,14.3
19652,1638,2016,233,14.3
19653,1638,2016,233,14.3
19654,1638,2016,233,14.3
19655,1638,2016,233,14.3
19656,1638,2016,233,14.3
19657,1639,2016,236,14.1
19658,1639,2016,236,14.1
19659,1639,2016,236,14.1
19660,1639,2016,236,14.1
19661,1639,2016,236,14.1
19662,1639,2016,236,14.1
19663,1639,2016,236,14.1
19664,1639,2016,236,14.1
19665,1639,2016,236,14.1
19666,1639,2016,236,14.1
19667,1639,2016,236,14.1
19668,1639,2016,236,14.1
19669,1640,2016,239,14.2
19670,1640,2016,239,14.2
19671,1640,2016,239,14.2
19672,1640,2016,239,14.2
19673,1640,2016,239,14.2
19674,1640,2016,239,14.2
19675,1640,2016,239,14.2
19676,1640,2016,239,14.2
19677,1640,2016,239,14.2
19678,1640,2016,239,14.2
19679,1640,2016,239,14.2
19680,1640,2016,239,14.2
19681,1641,2016,242,14.3
19682,1641,2016,242,14.3
19683,1641,2016,242,14.3
19684,1641,2016,242,14.3
19685,1641,2016,242,14.3
19686,1641,2016,242,14.3
19687,1641,2016,242,14.3
19688,1641,2016,242,14.3
19689,1641,2016,242,14.3
19690,1641,2016,242,14.3
19691,1641,2016,242,14.3
19692,1641,2016,242,14.3
19693,1642,2016,245,14.0
19694,1642,2016,245,14.0
19695,1642,2016,245,14.0
19696,1642,2016,245,14.0
19697,1642,2016,245,14.0
19698,1642,2016,245,14.0
19699,1642,2016,245,14.0
19700,1642,2016,245,14.0
19701,1642,2016,245,14.0
19702,1642,2016,245,14.0
19703,1642,2016,245,14.0
19704,1642,2016,245,14.0
19705,1643,2016,248,13.7
19706,1643,2016,248,13.7
19707,1643,2016,248,13.7
19708,1643,2016,248,13.7
19709,1643,2016,248,13.7
19710,1643,2016,248,13.7
19711,1643,2016,248,13.7
19712,1643,2016,248,13.7
19713,1643,2016,248,13.7
19714,1643,2016,248,13.7
19715,1643,2016,248,13.7
19716,1643,2016,248,13.7
19717,1644,2016,251,13.7
19718,1644,2016,251,13.7
19719,1644,2016,251,13.7
19720,1644,2016,251,13.7
19721,1644,2016,251,13.7
19722,1644,2016,251,13.7
19723,1644,2016,251,13.7
19724,1644,2016,251,13.7
19725,1644,2016,251,13.7
19726,1644,2016,251,13.7
19727,1644,2016,251,13.7
19728,1644,2016,251,13.7
19729,1645,2016,254,13.8
19730,1645,2016,254,13.8
19731,1645,2016,254,13.8
19732,1645,2016,254,13.8
19733,1645,2016,254,13.8
19734,1645,2016,254,13.8
19735,1645,2016,254,13.8
19736,1645,2016,254,13.8
19737,1645,2016,254,13.8
19738,1645,2016,254,13.8
19739,1645,2016,254,13.8
19740,1645,2016,254,13.8
19741,1646,2016,257,13.7
19742,1646,2016,257,13.7
19743,1646,2016,257,13.7
19744,1646,2016,257,13.7
19745,1646,2016,257,13.7
19746,1646,2016,257,13.7
19747,1646,2016,257,13.7
19748,1646,2016,257,13.7
19749,1646,2016,257,13.7
19750,1646,2016,257,13.7
19751,1646,2016,257,13.7
19752,1646,2016,257,13.7
19753,1647,2016,260,13.5
19754,1647,2016,260,13.5
19755,1647,2016,260,13.5
19756,1647,2016,260,13.5
19757,1647,2016,260,13.5
19758,1647,2016,260,13.5
19759,1647,2016,260,13.5
19760,1647,2016,260,13.5
19761,1647,2016,260,13.5
19762,1647,2016,260,13.5
19763,1647,2016,260,13.5
19764,1647,2016,260,13.5
19765,1648,2016,263,13.2
19766,1648,2016,263,13.2
19767,1648,2016,263,13.2
19768,1648,2016,263,13.2
19769,1648,2016,263,13.2
19770,1648,2016,263,13.2
19771,1648,2016,263,13.2
19772,1648,2016,263,13.2
19773,1648,2016,263,13.2
19774,1648,2016,263,13.2
19775,1648,2016,263,13.2
19776,1648,2016,263,13.2
19777,1649,2016,266,12.9
19778,1649,2016,266,12.9
19779,1649,2016,266,12.9
19780,1649,2016,266,12.9
19781,1649,2016,266,12.9
19782,1649,2016,266,12.9
19783,1649,2016,266,12.9
19784,1649,2016,266,12.9
19785,1649,2016,266,12.9
19786,1649,2016,266,12.9
19787,1649,2016,266,12.9
19788,1649,2016,266,12.9
19789,1650,2016,269,12.7
19790,1650,2016,269,12.7
19791,1650,2016,269,12.7
19792,1650,2016,269,12.7
19793,1650,2016,269,12.7
19794,1650,2016,269,12.7
19795,1650,2016,269,12.7
19796,1650,2016,269,12.7
19797,1650,2016,269,12.7
19798,1650,2016,269,12.7
19799,1650,2016,269,12.7
19800,1650,2016,269,12.7
19801,1651,2016,272,12.6
19802,1651,2016,272,12.6
19803,1651,2016,272,12.6
19804,1651,2016,272,12.6
19805,1651,2016,272,12.6
19806,1651,2016,272,12.6
19807,1651,2016,272,12.6
19808,1651,2016,272,12.6
19809,1651,2016,272,12.6
19810,1651,2016,272,12.6
19811,1651,2016,272,12.6
19812,1651,2016,272,12.6
19813,1652,2016,275,12.3
19814,1652,2016,275,12.3
19815,1652,2016,275,12.3
19816,1652,2016,275,12.3
19817,1652,2016,275,12.3
19818,1652,2016,275,12.3
19819,1652,2016,275,12.3
19820,1652,2016,275,12.3
19821,1652,2016,275,12.3
19822,1652,2016,275,12.3
19823,1652,2016,275,12.3
19824,1652,2016,275,12.3
19825,1653,2016,278,12.2
19826,1653,2016,278,12.2
19827,1653,2016,278,12.2
19828,1653,2016,278,12.2
19829,1653,2016,278,12.2
19830,1653,2016,278,12.2
19831,1653,2016,278,12.2
19832,1653,2016,278,12.2
19833,1653,2016,278,12.2
19834,1653,2016,278,12.2
19835,1653,2016,278,12.2
19836,1653,2016,278,12.2
19837,1654,2016,281,11.9
19838,1654,2016,281,11.9
19839,1654,2016,281,11.9
19840,1654,2016,281,11.9
19841,1654,2016,281,11.9
19842,1654,2016,281,11.9
19843,1654,2016,281,11.9
19844,1654,2016,281,11.9
19845,1654,2016,281,11.9
19846,1654,2016,281,11.9
19847,1654,2016,281,11.9
19848,1654,2016,281,11.9
19849,1655,2016,284,11.8
19850,1655,2016,284,11.8
19851,1655,2016,284,11.8
19852,1655,2016,284,11.8
19853,1655,2016,284,11.8
19854,1655,2016,284,11.8
19855,1655,2016,284,11.8
19856,1655,2016,284,11.8
19857,1655,2016,284,11.8
19858,1655,2016,284,11.8
19859,1655,2016,284,11.8
19860,1655,2016,284,11.8
19861,1656,2016,287,11.6
19862,1656,2016,287,11.6
19863,1656,2016,287,11.6
19864,1656,2016,287,11.6
19865,1656,2016,287,11.6
19866,1656,2016,287,11.6
19867,1656,2016,287,11.6
19868,1656,2016,287,11.6
19869,1656,2016,287,11.6
19870,1656,2016,287,11.6
19871,1656,2016,287,11.6
19872,1656,2016,287,11.6
19873,1657,2016,290,11.1
19874,1657,2016,290,11.1
19875,1657,2016,290,11.1
19876,1657,2016,290,11.1
19877,1657,2016,290,11.1
19878,1657,2016,290,11.1
19879,1657,2016,290,11.1
19880,1657,2016,290,11.1
19881,1657,2016,290,11.1
19882,1657,2016,290,11.1
19883,1657,2016,290,11.1
19884,1657,2016,290,11.1
19885,1658,2016,293,11.0
19886,1658,2016,293,11.0
19887,1658,2016,293,11.0
19888,1658,2016,293,11.0
19889,1658,2016,293,11.0
19890,1658,2016,293,11.0
19891,1658,2016,293,11.0
19892,1658,2016,293,11.0
19893,1658,2016,293,11.0
19894,1658,2016,293,11.0
19895,1658,2016,293,11.0
19896,1658,2016,293,11.0
19897,1659,2016,296,11.0
19898,1659,2016,296,11.0
19899,1659,2016,296,11.0
19900,1659,2016,296,11.0
19901,1659,2016,296,11.0
19902,1659,2016,296,11.0
19903,1659,2016,296,11.0
19904,1659,2016,296,11.0
19905,1659,2016,296,11.0
19906,1659,2016,296,11.0
19907,1659,2016,296,11.0
19908,1659,2016,296,11.0
19909,1660,2016,299,10.9
19910,1660,2016,299,10.9
19911,1660,2016,299,10.9
19912,1660,2016,299,10.9
19913,1660,2016,299,10.9
19914,1660,2016,299,10.9
19915,1660,2016,299,10.9
19916,1660,2016,299,10.9
19917,1660,2016,299,10.9
19918,1660,2016,299,10.9
19919,1660,2016,299,10.9
19920,1660,2016,299,10.9
19921,1661,2016,302,10.8
19922,1661,2016,302,10.8
19923,1661,2016,302,10.8
19924,1661,2016,302,10.8
19925,1661,2016,302,10.8
19926,1661,2016,302,10.8
19927,1661,2016,302,10.8
19928,1661,2016,302,10.8
19929,1661,2016,302,10.8
19930,1661,2016,302,10.8
19931,1661,2016,302,10.8
19932,1661,2016,302,10.8
19933,1662,2016,305,10.7
19934,1662,2016,305,10.7
19935,1662,2016,305,10.7
19936,1662,2016,305,10.7
19937,1662,2016,305,10.7
19938,1662,2016,305,10.7
19939,1662,2016,305,10.7
19940,1662,2016,305,10.7
19941,1662,2016,305,10.7
19942,1662,2016,305,10.7
19943,1662,2016,305,10.7
19944,1662,2016,305,10.7
19945,1663,2016,308,10.6
19946,1663,2016,308,10.6
19947,1663,2016,308,10.6
19948,1663,2016,308,10.6
19949,1663,2016,308,10.6
19950,1663,2016,308,10.6
19951,1663,2016,308,10.6
19952,1663,2016,308,10.6
19953,1663,2016,308,10.6
19954,1663,2016,308,10.6
19955,1663,2016,308,10.6
19956,1663,2016,308,10.6
19957,1664,2016,311,10.5
19958,1664,2016,311,10.5
19959,1664,2016,311,10.5
19960,1664,2016,311,10.5
19961,1664,2016,311,10.5
19962,1664,2016,311,10.5
19963,1664,2016,311,10.5
19964,1664,2016,311,10.5
19965,1664,2016,311,10.5
19966,1664,2016,311,10.5
19967,1664,2016,311,10.5
19968,1664,2016,311,10.5
19969,1665,2016,314,10.5
19970,1665,2016,314,10.5
19971,1665,2016,314,10.5
19972,1665,2016,314,10.5
19973,1665,2016,314,10.5
19974,1665,2016,314,10.5
19975,1665,2016,314,10.5
19976,1665,2016,314,10.5
19977,1665,2016,314,10.5
19978,1665,2016,314,10.5
19979,1665,2016,314,10.5
19980,1665,2016,314,10.5
19981,1666,2016,317,10.6
19982,1666,2016,317,10.6
19983,1666,2016,317,10.6
19984,1666,2016,317,10.6
19985,1666,2016,317,10.6
19986,1666,2016,317,10.6
19987,1666,2016,317,10.6
19988,1666,2016,317,10.6
19989,1666,2016,317,10.6
19990,1666,2016,317,10.6
19991,1666,2016,317,10.6
19992,1666,2016,317,10.6
