threeday_yrmo,threeday_yr,year,dayofyear,varvarmixing_m
4780,4780,2017,299,12.3
4781,4781,2017,302,10.3
4782,4782,2017,305,10.6
4783,4783,2017,308,13.6
4784,4784,2017,311,15.9
4785,4785,2017,314,15.5
4786,4786,2017,317,15.6
4787,4787,2017,320,20.3
4788,4788,2017,323,21.6
4789,4789,2017,326,16.9
4790,4790,2017,329,16.3
4791,4791,2017,332,14.8
4792,4792,2017,335,17.5
4793,4793,2017,338,18.4
4794,4794,2017,341,15.8
4795,4795,2017,344,13.2
4796,4796,2017,347,12.1
4797,4797,2017,350,13.4
4798,4798,2017,353,15.5
4799,4799,2017,356,15.5
4800,4800,2017,360,13.4
4801,4801,2018,2,17.8
4802,4802,2018,5,17.6
4803,4803,2018,8,16.0
4804,4804,2018,11,13.7
4805,4805,2018,14,15.0
4806,4806,2018,17,17.9
4807,4807,2018,20,22.9
4808,4808,2018,23,20.9
4809,4809,2018,26,17.9
4810,4810,2018,29,19.5
4811,4811,2018,32,18.9
4812,4812,2018,35,17.4
4813,4813,2018,38,12.2
4814,4814,2018,41,11.7
4815,4815,2018,44,13.9
4816,4816,2018,47,15.5
4817,4817,2018,50,19.7
4818,4818,2018,53,16.1
4819,4819,2018,56,16.1
4820,4820,2018,59,17.7
4821,4821,2018,62,19.2
4822,4822,2018,65,16.9
4823,4823,2018,68,12.8
4824,4824,2018,71,11.2
4825,4825,2018,74,11.7
4826,4826,2018,77,12.9
4827,4827,2018,80,13.6
4828,4828,2018,83,15.0
4829,4829,2018,86,15.4
4830,4830,2018,89,16.9
4831,4831,2018,92,17.1
4832,4832,2018,95,13.3
4833,4833,2018,98,13.4
4834,4834,2018,101,13.9
4835,4835,2018,104,15.8
4836,4836,2018,107,15.1
4837,4837,2018,110,15.0
4838,4838,2018,113,13.3
4839,4839,2018,116,12.0
4840,4840,2018,119,12.7
4841,4841,2018,122,13.8
4842,4842,2018,125,12.6
4843,4843,2018,128,10.9
4844,4844,2018,131,10.6
4845,4845,2018,134,10.9
4846,4846,2018,137,12.3
4847,4847,2018,140,14.1
4848,4848,2018,143,12.3
4849,4849,2018,146,11.7
4850,4850,2018,149,12.0
4851,4851,2018,152,10.9
4852,4852,2018,155,10.8
4853,4853,2018,158,10.5
4854,4854,2018,161,10.9
4855,4855,2018,164,12.3
4856,4856,2018,167,12.7
4857,4857,2018,170,11.0
4858,4858,2018,173,10.6
4859,4859,2018,176,11.3
4860,4860,2018,179,11.5
4861,4861,2018,182,11.3
4862,4862,2018,185,10.5
4863,4863,2018,188,10.2
4864,4864,2018,191,10.8
4865,4865,2018,194,12.2
4866,4866,2018,197,11.7
4867,4867,2018,200,10.9
4868,4868,2018,203,10.5
4869,4869,2018,206,10.8
4870,4870,2018,209,11.4
4871,4871,2018,212,11.4
4872,4872,2018,215,10.8
4873,4873,2018,218,11.0
4874,4874,2018,221,11.6
4875,4875,2018,224,13.0
4876,4876,2018,227,12.7
4877,4877,2018,230,10.6
4878,4878,2018,233,10.3
4879,4879,2018,236,10.6
4880,4880,2018,239,11.1
4881,4881,2018,242,11.3
4882,4882,2018,245,11.1
4883,4883,2018,248,11.0
4884,4884,2018,251,11.8
4885,4885,2018,254,13.8
4886,4886,2018,257,13.3
4887,4887,2018,260,11.6
4888,4888,2018,263,10.8
4889,4889,2018,266,10.9
4890,4890,2018,269,11.3
4891,4891,2018,272,11.5
4892,4892,2018,275,11.6
4893,4893,2018,278,11.8
4894,4894,2018,281,12.8
4895,4895,2018,284,13.7
4896,4896,2018,287,12.4
4897,4897,2018,290,10.7
4898,4898,2018,293,10.4
4899,4899,2018,296,10.9
4900,4900,2018,299,13.0
4901,4901,2018,302,15.1
4902,4902,2018,305,14.4
4903,4903,2018,308,14.0
4904,4904,2018,311,15.3
4905,4905,2018,314,15.2
4906,4906,2018,317,13.5
4907,4907,2018,320,11.1
4908,4908,2018,323,11.1
4909,4909,2018,326,13.2
4910,4910,2018,329,16.5
4911,4911,2018,332,19.6
4912,4912,2018,335,15.1
4913,4913,2018,338,13.0
4914,4914,2018,341,14.0
4915,4915,2018,344,16.8
4916,4916,2018,347,19.3
4917,4917,2018,350,21.8
4918,4918,2018,353,19.6
4919,4919,2018,356,20.9
4920,4920,2018,360,18.2
