threeday_yrmo,threeday_yr,year,dayofyear,varvartemp_avg150toBot_anom
2832,2832,2001,215,-0.3
2833,2833,2001,218,-0.3
2834,2834,2001,221,-0.3
2835,2835,2001,224,-0.3
2836,2836,2001,227,-0.3
2837,2837,2001,230,-0.3
2838,2838,2001,233,-0.2
2839,2839,2001,236,-0.2
2840,2840,2001,239,-0.2
2841,2841,2001,242,-0.3
2842,2842,2001,245,-0.3
2843,2843,2001,248,-0.3
2844,2844,2001,251,-0.3
2845,2845,2001,254,-0.3
2846,2846,2001,257,-0.3
2847,2847,2001,260,-0.2
2848,2848,2001,263,-0.2
2849,2849,2001,266,-0.2
2850,2850,2001,269,-0.2
2851,2851,2001,272,-0.3
2852,2852,2001,275,-0.3
2853,2853,2001,278,-0.2
2854,2854,2001,281,-0.3
2855,2855,2001,284,-0.2
2856,2856,2001,287,-0.2
2857,2857,2001,290,-0.2
2858,2858,2001,293,-0.2
2859,2859,2001,296,-0.2
2860,2860,2001,299,-0.2
2861,2861,2001,302,-0.2
2862,2862,2001,305,-0.2
2863,2863,2001,308,-0.2
2864,2864,2001,311,-0.2
2865,2865,2001,314,-0.2
2866,2866,2001,317,-0.2
2867,2867,2001,320,-0.2
2868,2868,2001,323,-0.2
2869,2869,2001,326,-0.2
2870,2870,2001,329,-0.2
2871,2871,2001,332,-0.2
2872,2872,2001,335,-0.2
2873,2873,2001,338,-0.2
2874,2874,2001,341,-0.2
2875,2875,2001,344,-0.2
2876,2876,2001,347,-0.2
2877,2877,2001,350,-0.2
2878,2878,2001,353,-0.2
2879,2879,2001,356,-0.2
2880,2880,2001,363,-0.2
2881,2881,2002,2,-0.2
2882,2882,2002,5,-0.2
2883,2883,2002,8,-0.1
2884,2884,2002,11,-0.1
2885,2885,2002,14,-0.2
2886,2886,2002,17,-0.2
2887,2887,2002,20,-0.1
2888,2888,2002,23,-0.1
2889,2889,2002,26,-0.1
2890,2890,2002,29,-0.1
2891,2891,2002,32,-0.2
2892,2892,2002,35,-0.1
2893,2893,2002,38,-0.1
2894,2894,2002,41,-0.1
2895,2895,2002,44,-0.1
2896,2896,2002,47,-0.2
2897,2897,2002,50,-0.1
2898,2898,2002,53,-0.1
2899,2899,2002,56,-0.1
2900,2900,2002,59,-0.1
2901,2901,2002,62,-0.1
2902,2902,2002,65,-0.1
2903,2903,2002,68,-0.1
2904,2904,2002,71,-0.1
2905,2905,2002,74,-0.1
2906,2906,2002,77,-0.1
2907,2907,2002,80,-0.1
2908,2908,2002,83,-0.2
2909,2909,2002,86,-0.2
2910,2910,2002,89,-0.2
2911,2911,2002,92,-0.2
2912,2912,2002,95,-0.2
2913,2913,2002,98,-0.2
2914,2914,2002,101,-0.2
2915,2915,2002,104,-0.2
2916,2916,2002,107,-0.2
2917,2917,2002,110,-0.2
2918,2918,2002,113,-0.2
2919,2919,2002,116,-0.2
2920,2920,2002,119,-0.2
2921,2921,2002,122,-0.2
2922,2922,2002,125,-0.2
2923,2923,2002,128,-0.2
2924,2924,2002,131,-0.2
2925,2925,2002,134,-0.2
2926,2926,2002,137,-0.2
2927,2927,2002,140,-0.2
2928,2928,2002,143,-0.2
2929,2929,2002,146,-0.2
2930,2930,2002,149,-0.2
2931,2931,2002,152,-0.2
2932,2932,2002,155,-0.2
2933,2933,2002,158,-0.2
2934,2934,2002,161,-0.2
2935,2935,2002,164,-0.2
2936,2936,2002,167,-0.2
2937,2937,2002,170,-0.2
2938,2938,2002,173,-0.2
2939,2939,2002,176,-0.2
2940,2940,2002,179,-0.2
2941,2941,2002,182,-0.2
2942,2942,2002,185,-0.2
2943,2943,2002,188,-0.2
2944,2944,2002,191,-0.2
2945,2945,2002,194,-0.2
2946,2946,2002,197,-0.2
2947,2947,2002,200,-0.2
2948,2948,2002,203,-0.2
2949,2949,2002,206,-0.2
2950,2950,2002,209,-0.2
2951,2951,2002,212,-0.2
2952,2952,2002,215,-0.2
2953,2953,2002,218,-0.2
2954,2954,2002,221,-0.2
2955,2955,2002,224,-0.2
2956,2956,2002,227,-0.2
2957,2957,2002,230,-0.2
2958,2958,2002,233,-0.2
2959,2959,2002,236,-0.2
2960,2960,2002,239,-0.2
2961,2961,2002,242,-0.2
2962,2962,2002,245,-0.2
2963,2963,2002,248,-0.2
2964,2964,2002,251,-0.2
2965,2965,2002,254,-0.2
2966,2966,2002,257,-0.2
2967,2967,2002,260,-0.2
2968,2968,2002,263,-0.2
2969,2969,2002,266,-0.2
2970,2970,2002,269,-0.2
2971,2971,2002,272,-0.3
2972,2972,2002,275,-0.3
2973,2973,2002,278,-0.3
2974,2974,2002,281,-0.2
2975,2975,2002,284,-0.2
2976,2976,2002,287,-0.2
2977,2977,2002,290,-0.3
2978,2978,2002,293,-0.3
2979,2979,2002,296,-0.3
2980,2980,2002,299,-0.3
2981,2981,2002,302,-0.3
2982,2982,2002,305,-0.3
2983,2983,2002,308,-0.3
2984,2984,2002,311,-0.3
2985,2985,2002,314,-0.3
2986,2986,2002,317,-0.3
2987,2987,2002,320,-0.3
2988,2988,2002,323,-0.3
2989,2989,2002,326,-0.3
2990,2990,2002,329,-0.2
2991,2991,2002,332,-0.2
2992,2992,2002,335,-0.2
2993,2993,2002,338,-0.2
2994,2994,2002,341,-0.2
2995,2995,2002,344,-0.2
2996,2996,2002,347,-0.2
2997,2997,2002,350,-0.2
2998,2998,2002,353,-0.2
2999,2999,2002,356,-0.2
3000,3000,2002,363,-0.2
3001,3001,2003,2,-0.2
3002,3002,2003,5,-0.2
3003,3003,2003,8,-0.2
3004,3004,2003,11,-0.2
3005,3005,2003,14,-0.2
3006,3006,2003,17,-0.2
3007,3007,2003,20,-0.2
3008,3008,2003,23,-0.2
3009,3009,2003,26,-0.2
3010,3010,2003,29,-0.2
3011,3011,2003,32,-0.2
3012,3012,2003,35,-0.2
3013,3013,2003,38,-0.1
3014,3014,2003,41,-0.1
3015,3015,2003,44,-0.1
3016,3016,2003,47,-0.1
3017,3017,2003,50,-0.1
3018,3018,2003,53,-0.1
3019,3019,2003,56,-0.1
3020,3020,2003,59,-0.1
3021,3021,2003,62,-0.1
3022,3022,2003,65,-0.1
3023,3023,2003,68,-0.1
3024,3024,2003,71,-0.1
3025,3025,2003,74,-0.1
3026,3026,2003,77,-0.1
3027,3027,2003,80,-0.1
3028,3028,2003,83,-0.1
3029,3029,2003,86,-0.1
3030,3030,2003,89,-0.1
3031,3031,2003,92,-0.1
3032,3032,2003,95,-0.1
3033,3033,2003,98,-0.0
3034,3034,2003,101,-0.0
3035,3035,2003,104,-0.0
3036,3036,2003,107,-0.0
3037,3037,2003,110,-0.0
3038,3038,2003,113,-0.0
3039,3039,2003,116,-0.0
3040,3040,2003,119,-0.0
3041,3041,2003,122,-0.0
3042,3042,2003,125,-0.0
3043,3043,2003,128,-0.0
3044,3044,2003,131,-0.0
3045,3045,2003,134,-0.0
3046,3046,2003,137,-0.0
3047,3047,2003,140,-0.0
3048,3048,2003,143,-0.0
3049,3049,2003,146,-0.0
3050,3050,2003,149,-0.0
3051,3051,2003,152,-0.0
3052,3052,2003,155,-0.0
3053,3053,2003,158,-0.0
3054,3054,2003,161,-0.0
3055,3055,2003,164,-0.0
3056,3056,2003,167,-0.0
3057,3057,2003,170,-0.0
3058,3058,2003,173,-0.0
3059,3059,2003,176,-0.0
3060,3060,2003,179,-0.0
3061,3061,2003,182,-0.0
3062,3062,2003,185,-0.0
3063,3063,2003,188,-0.0
3064,3064,2003,191,-0.0
3065,3065,2003,194,-0.0
3066,3066,2003,197,-0.0
3067,3067,2003,200,-0.0
3068,3068,2003,203,-0.0
3069,3069,2003,206,-0.1
3070,3070,2003,209,-0.0
3071,3071,2003,212,-0.0
3072,3072,2003,215,-0.0
3073,3073,2003,218,-0.0
3074,3074,2003,221,-0.0
3075,3075,2003,224,0.0
3076,3076,2003,227,0.0
3077,3077,2003,230,-0.0
3078,3078,2003,233,-0.0
3079,3079,2003,236,-0.1
3080,3080,2003,239,-0.0
3081,3081,2003,242,-0.0
3082,3082,2003,245,0.0
3083,3083,2003,248,-0.0
3084,3084,2003,251,-0.0
3085,3085,2003,254,-0.0
3086,3086,2003,257,0.0
3087,3087,2003,260,-0.0
3088,3088,2003,263,-0.1
3089,3089,2003,266,-0.1
3090,3090,2003,269,-0.0
3091,3091,2003,272,-0.0
3092,3092,2003,275,0.0
3093,3093,2003,278,-0.0
3094,3094,2003,281,-0.0
3095,3095,2003,284,-0.0
3096,3096,2003,287,-0.0
3097,3097,2003,290,-0.0
3098,3098,2003,293,-0.0
3099,3099,2003,296,-0.0
3100,3100,2003,299,0.0
3101,3101,2003,302,0.0
3102,3102,2003,305,0.0
3103,3103,2003,308,-0.0
3104,3104,2003,311,-0.0
3105,3105,2003,314,-0.0
3106,3106,2003,317,-0.0
3107,3107,2003,320,-0.0
3108,3108,2003,323,-0.0
3109,3109,2003,326,-0.0
3110,3110,2003,329,-0.0
3111,3111,2003,332,-0.0
3112,3112,2003,335,-0.0
3113,3113,2003,338,-0.0
3114,3114,2003,341,-0.0
3115,3115,2003,344,-0.0
3116,3116,2003,347,-0.0
3117,3117,2003,350,-0.0
3118,3118,2003,353,-0.0
3119,3119,2003,356,-0.0
3120,3120,2003,363,-0.0
3121,3121,2004,2,-0.0
3122,3122,2004,5,-0.0
3123,3123,2004,8,-0.0
3124,3124,2004,11,-0.0
3125,3125,2004,14,-0.0
3126,3126,2004,17,-0.0
3127,3127,2004,20,-0.0
3128,3128,2004,23,-0.0
3129,3129,2004,26,-0.0
3130,3130,2004,29,-0.0
3131,3131,2004,32,-0.0
3132,3132,2004,35,-0.0
3133,3133,2004,38,-0.0
3134,3134,2004,41,0.0
3135,3135,2004,44,0.0
3136,3136,2004,47,0.0
3137,3137,2004,50,0.0
3138,3138,2004,53,0.0
3139,3139,2004,56,0.0
3140,3140,2004,59,0.0
3141,3141,2004,62,0.0
3142,3142,2004,65,0.0
3143,3143,2004,68,0.0
3144,3144,2004,71,0.0
3145,3145,2004,74,0.0
3146,3146,2004,77,0.0
3147,3147,2004,80,0.0
3148,3148,2004,83,0.0
3149,3149,2004,86,0.1
3150,3150,2004,89,0.1
3151,3151,2004,92,0.1
3152,3152,2004,95,0.1
3153,3153,2004,98,0.0
3154,3154,2004,101,0.0
3155,3155,2004,104,0.1
3156,3156,2004,107,0.1
3157,3157,2004,110,0.1
3158,3158,2004,113,0.1
3159,3159,2004,116,0.1
3160,3160,2004,119,0.1
3161,3161,2004,122,0.1
3162,3162,2004,125,0.1
3163,3163,2004,128,0.1
3164,3164,2004,131,0.1
3165,3165,2004,134,0.1
3166,3166,2004,137,0.1
3167,3167,2004,140,0.1
3168,3168,2004,143,0.1
3169,3169,2004,146,0.1
3170,3170,2004,149,0.1
3171,3171,2004,152,0.1
3172,3172,2004,155,0.1
3173,3173,2004,158,0.1
3174,3174,2004,161,0.1
3175,3175,2004,164,0.1
3176,3176,2004,167,0.1
3177,3177,2004,170,0.1
3178,3178,2004,173,0.1
3179,3179,2004,176,0.1
3180,3180,2004,179,0.1
3181,3181,2004,182,0.1
3182,3182,2004,185,0.1
3183,3183,2004,188,0.1
3184,3184,2004,191,0.1
3185,3185,2004,194,0.1
3186,3186,2004,197,0.1
3187,3187,2004,200,0.1
3188,3188,2004,203,0.1
3189,3189,2004,206,0.1
3190,3190,2004,209,0.1
3191,3191,2004,212,0.1
3192,3192,2004,215,0.2
3193,3193,2004,218,0.2
3194,3194,2004,221,0.1
3195,3195,2004,224,0.1
3196,3196,2004,227,0.1
3197,3197,2004,230,0.1
3198,3198,2004,233,0.2
3199,3199,2004,236,0.2
3200,3200,2004,239,0.2
3201,3201,2004,242,0.2
3202,3202,2004,245,0.2
3203,3203,2004,248,0.2
3204,3204,2004,251,0.2
3205,3205,2004,254,0.2
3206,3206,2004,257,0.2
3207,3207,2004,260,0.2
3208,3208,2004,263,0.2
3209,3209,2004,266,0.2
3210,3210,2004,269,0.2
3211,3211,2004,272,0.2
3212,3212,2004,275,0.2
3213,3213,2004,278,0.2
3214,3214,2004,281,0.2
3215,3215,2004,284,0.2
3216,3216,2004,287,0.2
3217,3217,2004,290,0.2
3218,3218,2004,293,0.2
3219,3219,2004,296,0.3
3220,3220,2004,299,0.2
3221,3221,2004,302,0.2
3222,3222,2004,305,0.2
3223,3223,2004,308,0.2
3224,3224,2004,311,0.2
3225,3225,2004,314,0.2
3226,3226,2004,317,0.2
3227,3227,2004,320,0.2
3228,3228,2004,323,0.2
3229,3229,2004,326,0.2
3230,3230,2004,329,0.2
3231,3231,2004,332,0.2
3232,3232,2004,335,0.2
3233,3233,2004,338,0.2
3234,3234,2004,341,0.2
3235,3235,2004,344,0.2
3236,3236,2004,347,0.2
3237,3237,2004,350,0.2
3238,3238,2004,353,0.2
3239,3239,2004,356,0.2
3240,3240,2004,363,0.2
3241,3241,2005,2,0.2
3242,3242,2005,5,0.2
3243,3243,2005,8,0.2
3244,3244,2005,11,0.2
3245,3245,2005,14,0.2
3246,3246,2005,17,0.2
3247,3247,2005,20,0.2
3248,3248,2005,23,0.2
3249,3249,2005,26,0.2
3250,3250,2005,29,0.2
3251,3251,2005,32,0.2
3252,3252,2005,35,0.2
3253,3253,2005,38,0.2
3254,3254,2005,41,0.2
3255,3255,2005,44,0.2
3256,3256,2005,47,0.2
3257,3257,2005,50,0.2
3258,3258,2005,53,0.2
3259,3259,2005,56,0.2
3260,3260,2005,59,0.2
3261,3261,2005,62,0.2
3262,3262,2005,65,0.2
3263,3263,2005,68,0.2
3264,3264,2005,71,0.2
3265,3265,2005,74,0.2
3266,3266,2005,77,0.2
3267,3267,2005,80,0.2
3268,3268,2005,83,0.2
3269,3269,2005,86,0.2
3270,3270,2005,89,0.2
3271,3271,2005,92,0.2
3272,3272,2005,95,0.2
3273,3273,2005,98,0.2
3274,3274,2005,101,0.2
3275,3275,2005,104,0.2
3276,3276,2005,107,0.2
3277,3277,2005,110,0.2
3278,3278,2005,113,0.2
3279,3279,2005,116,0.2
3280,3280,2005,119,0.2
3281,3281,2005,122,0.2
3282,3282,2005,125,0.2
3283,3283,2005,128,0.2
3284,3284,2005,131,0.2
3285,3285,2005,134,0.2
3286,3286,2005,137,0.2
3287,3287,2005,140,0.2
3288,3288,2005,143,0.2
3289,3289,2005,146,0.2
3290,3290,2005,149,0.2
3291,3291,2005,152,0.2
3292,3292,2005,155,0.2
3293,3293,2005,158,0.2
3294,3294,2005,161,0.2
3295,3295,2005,164,0.2
3296,3296,2005,167,0.2
3297,3297,2005,170,0.2
3298,3298,2005,173,0.2
3299,3299,2005,176,0.2
3300,3300,2005,179,0.2
3301,3301,2005,182,0.2
3302,3302,2005,185,0.2
3303,3303,2005,188,0.2
3304,3304,2005,191,0.2
3305,3305,2005,194,0.2
3306,3306,2005,197,0.2
3307,3307,2005,200,0.2
3308,3308,2005,203,0.2
3309,3309,2005,206,0.2
3310,3310,2005,209,0.2
3311,3311,2005,212,0.2
3312,3312,2005,215,0.2
3313,3313,2005,218,0.2
3314,3314,2005,221,0.2
3315,3315,2005,224,0.2
3316,3316,2005,227,0.2
3317,3317,2005,230,0.2
3318,3318,2005,233,0.3
3319,3319,2005,236,0.3
3320,3320,2005,239,0.2
3321,3321,2005,242,0.2
3322,3322,2005,245,0.2
3323,3323,2005,248,0.2
3324,3324,2005,251,0.2
3325,3325,2005,254,0.2
3326,3326,2005,257,0.2
3327,3327,2005,260,0.3
3328,3328,2005,263,0.3
3329,3329,2005,266,0.3
3330,3330,2005,269,0.3
3331,3331,2005,272,0.2
3332,3332,2005,275,0.2
3333,3333,2005,278,0.2
3334,3334,2005,281,0.3
3335,3335,2005,284,0.3
3336,3336,2005,287,0.3
3337,3337,2005,290,0.3
3338,3338,2005,293,0.3
3339,3339,2005,296,0.3
3340,3340,2005,299,0.3
3341,3341,2005,302,0.2
3342,3342,2005,305,0.2
3343,3343,2005,308,0.2
3344,3344,2005,311,0.3
3345,3345,2005,314,0.3
3346,3346,2005,317,0.3
3347,3347,2005,320,0.3
3348,3348,2005,323,0.3
3349,3349,2005,326,0.3
3350,3350,2005,329,0.2
3351,3351,2005,332,0.2
3352,3352,2005,335,0.2
3353,3353,2005,338,0.2
3354,3354,2005,341,0.2
3355,3355,2005,344,0.2
3356,3356,2005,347,0.2
3357,3357,2005,350,0.2
3358,3358,2005,353,0.2
3359,3359,2005,356,0.2
3360,3360,2005,363,0.2
3361,3361,2006,2,0.2
3362,3362,2006,5,0.2
3363,3363,2006,8,0.2
3364,3364,2006,11,0.2
3365,3365,2006,14,0.2
3366,3366,2006,17,0.2
3367,3367,2006,20,0.2
3368,3368,2006,23,0.2
3369,3369,2006,26,0.2
3370,3370,2006,29,0.2
3371,3371,2006,32,0.2
3372,3372,2006,35,0.2
3373,3373,2006,38,0.2
3374,3374,2006,41,0.2
3375,3375,2006,44,0.2
3376,3376,2006,47,0.2
3377,3377,2006,50,0.3
3378,3378,2006,53,0.3
3379,3379,2006,56,0.2
3380,3380,2006,59,0.2
3381,3381,2006,62,0.2
3382,3382,2006,65,0.3
3383,3383,2006,68,0.3
3384,3384,2006,71,0.3
3385,3385,2006,74,0.2
3386,3386,2006,77,0.2
3387,3387,2006,80,0.2
3388,3388,2006,83,0.3
3389,3389,2006,86,0.3
3390,3390,2006,89,0.2
3391,3391,2006,92,0.2
3392,3392,2006,95,0.2
3393,3393,2006,98,0.2
3394,3394,2006,101,0.3
3395,3395,2006,104,0.3
3396,3396,2006,107,0.3
3397,3397,2006,110,0.3
3398,3398,2006,113,0.3
3399,3399,2006,116,0.2
3400,3400,2006,119,0.2
3401,3401,2006,122,0.2
3402,3402,2006,125,0.3
3403,3403,2006,128,0.3
3404,3404,2006,131,0.2
3405,3405,2006,134,0.2
3406,3406,2006,137,0.3
3407,3407,2006,140,0.3
3408,3408,2006,143,0.2
3409,3409,2006,146,0.2
3410,3410,2006,149,0.3
3411,3411,2006,152,0.3
3412,3412,2006,155,0.2
3413,3413,2006,158,0.2
3414,3414,2006,161,0.2
3415,3415,2006,164,0.3
3416,3416,2006,167,0.3
3417,3417,2006,170,0.3
3418,3418,2006,173,0.3
3419,3419,2006,176,0.3
3420,3420,2006,179,0.3
3421,3421,2006,182,0.2
3422,3422,2006,185,0.2
3423,3423,2006,188,0.2
3424,3424,2006,191,0.2
3425,3425,2006,194,0.3
3426,3426,2006,197,0.3
3427,3427,2006,200,0.3
3428,3428,2006,203,0.3
3429,3429,2006,206,0.3
3430,3430,2006,209,0.2
3431,3431,2006,212,0.2
3432,3432,2006,215,0.2
3433,3433,2006,218,0.2
3434,3434,2006,221,0.2
3435,3435,2006,224,0.3
3436,3436,2006,227,0.3
3437,3437,2006,230,0.3
3438,3438,2006,233,0.3
3439,3439,2006,236,0.3
3440,3440,2006,239,0.3
3441,3441,2006,242,0.2
3442,3442,2006,245,0.2
3443,3443,2006,248,0.2
3444,3444,2006,251,0.3
3445,3445,2006,254,0.3
3446,3446,2006,257,0.3
3447,3447,2006,260,0.3
3448,3448,2006,263,0.3
3449,3449,2006,266,0.3
3450,3450,2006,269,0.3
3451,3451,2006,272,0.3
3452,3452,2006,275,0.3
3453,3453,2006,278,0.3
3454,3454,2006,281,0.3
3455,3455,2006,284,0.3
3456,3456,2006,287,0.3
3457,3457,2006,290,0.3
3458,3458,2006,293,0.2
3459,3459,2006,296,0.2
3460,3460,2006,299,0.2
3461,3461,2006,302,0.2
3462,3462,2006,305,0.2
3463,3463,2006,308,0.2
3464,3464,2006,311,0.3
3465,3465,2006,314,0.3
3466,3466,2006,317,0.3
3467,3467,2006,320,0.2
3468,3468,2006,323,0.2
3469,3469,2006,326,0.2
3470,3470,2006,329,0.2
3471,3471,2006,332,0.2
3472,3472,2006,335,0.2
3473,3473,2006,338,0.2
3474,3474,2006,341,0.2
3475,3475,2006,344,0.2
3476,3476,2006,347,0.2
3477,3477,2006,350,0.2
3478,3478,2006,353,0.2
3479,3479,2006,356,0.2
3480,3480,2006,363,0.2
3481,3481,2007,2,0.2
3482,3482,2007,5,0.2
3483,3483,2007,8,0.2
3484,3484,2007,11,0.2
3485,3485,2007,14,0.2
3486,3486,2007,17,0.2
3487,3487,2007,20,0.2
3488,3488,2007,23,0.2
3489,3489,2007,26,0.2
3490,3490,2007,29,0.2
3491,3491,2007,32,0.2
3492,3492,2007,35,0.2
3493,3493,2007,38,0.2
3494,3494,2007,41,0.2
3495,3495,2007,44,0.2
3496,3496,2007,47,0.2
3497,3497,2007,50,0.2
3498,3498,2007,53,0.2
3499,3499,2007,56,0.2
3500,3500,2007,59,0.2
3501,3501,2007,62,0.1
3502,3502,2007,65,0.1
3503,3503,2007,68,0.1
3504,3504,2007,71,0.2
3505,3505,2007,74,0.2
3506,3506,2007,77,0.1
3507,3507,2007,80,0.1
3508,3508,2007,83,0.1
3509,3509,2007,86,0.1
3510,3510,2007,89,0.1
3511,3511,2007,92,0.1
3512,3512,2007,95,0.1
3513,3513,2007,98,0.1
3514,3514,2007,101,0.2
3515,3515,2007,104,0.2
3516,3516,2007,107,0.2
3517,3517,2007,110,0.1
3518,3518,2007,113,0.1
3519,3519,2007,116,0.1
3520,3520,2007,119,0.1
3521,3521,2007,122,0.1
3522,3522,2007,125,0.1
3523,3523,2007,128,0.1
3524,3524,2007,131,0.1
3525,3525,2007,134,0.1
3526,3526,2007,137,0.1
3527,3527,2007,140,0.1
3528,3528,2007,143,0.1
3529,3529,2007,146,0.1
3530,3530,2007,149,0.1
3531,3531,2007,152,0.1
3532,3532,2007,155,0.1
3533,3533,2007,158,0.1
3534,3534,2007,161,0.1
3535,3535,2007,164,0.1
3536,3536,2007,167,0.1
3537,3537,2007,170,0.1
3538,3538,2007,173,0.1
3539,3539,2007,176,0.1
3540,3540,2007,179,0.1
3541,3541,2007,182,0.1
3542,3542,2007,185,0.1
3543,3543,2007,188,0.1
3544,3544,2007,191,0.1
3545,3545,2007,194,0.1
3546,3546,2007,197,0.1
3547,3547,2007,200,0.1
3548,3548,2007,203,0.1
3549,3549,2007,206,0.1
3550,3550,2007,209,0.1
3551,3551,2007,212,0.1
3552,3552,2007,215,0.1
3553,3553,2007,218,0.1
3554,3554,2007,221,0.1
3555,3555,2007,224,0.1
3556,3556,2007,227,0.1
3557,3557,2007,230,0.1
3558,3558,2007,233,0.0
3559,3559,2007,236,0.0
3560,3560,2007,239,0.0
3561,3561,2007,242,0.1
3562,3562,2007,245,0.1
3563,3563,2007,248,0.1
3564,3564,2007,251,0.0
3565,3565,2007,254,0.0
3566,3566,2007,257,0.0
3567,3567,2007,260,0.0
3568,3568,2007,263,-0.0
3569,3569,2007,266,-0.0
3570,3570,2007,269,0.0
3571,3571,2007,272,0.0
3572,3572,2007,275,0.0
3573,3573,2007,278,0.0
3574,3574,2007,281,0.0
3575,3575,2007,284,0.0
3576,3576,2007,287,-0.0
3577,3577,2007,290,-0.0
3578,3578,2007,293,-0.0
3579,3579,2007,296,-0.0
3580,3580,2007,299,-0.0
3581,3581,2007,302,-0.0
3582,3582,2007,305,-0.0
3583,3583,2007,308,-0.0
3584,3584,2007,311,-0.0
3585,3585,2007,314,-0.1
3586,3586,2007,317,-0.1
3587,3587,2007,320,-0.1
3588,3588,2007,323,-0.1
3589,3589,2007,326,-0.1
3590,3590,2007,329,-0.1
3591,3591,2007,332,-0.0
3592,3592,2007,335,-0.0
3593,3593,2007,338,-0.0
3594,3594,2007,341,-0.0
3595,3595,2007,344,-0.1
3596,3596,2007,347,-0.1
3597,3597,2007,350,-0.0
3598,3598,2007,353,-0.0
3599,3599,2007,356,-0.0
3600,3600,2007,363,-0.1
3601,3601,2008,2,-0.1
3602,3602,2008,5,-0.1
3603,3603,2008,8,-0.0
3604,3604,2008,11,-0.1
3605,3605,2008,14,-0.1
3606,3606,2008,17,-0.1
3607,3607,2008,20,-0.1
3608,3608,2008,23,-0.1
3609,3609,2008,26,-0.1
3610,3610,2008,29,-0.1
3611,3611,2008,32,-0.1
3612,3612,2008,35,-0.1
3613,3613,2008,38,-0.1
3614,3614,2008,41,-0.1
3615,3615,2008,44,-0.1
3616,3616,2008,47,-0.1
3617,3617,2008,50,-0.1
3618,3618,2008,53,-0.1
3619,3619,2008,56,-0.1
3620,3620,2008,59,-0.1
3621,3621,2008,62,-0.1
3622,3622,2008,65,-0.1
3623,3623,2008,68,-0.1
3624,3624,2008,71,-0.1
3625,3625,2008,74,-0.1
3626,3626,2008,77,-0.1
3627,3627,2008,80,-0.1
3628,3628,2008,83,-0.1
3629,3629,2008,86,-0.1
3630,3630,2008,89,-0.1
3631,3631,2008,92,-0.2
3632,3632,2008,95,-0.2
3633,3633,2008,98,-0.2
3634,3634,2008,101,-0.2
3635,3635,2008,104,-0.2
3636,3636,2008,107,-0.2
3637,3637,2008,110,-0.3
3638,3638,2008,113,-0.3
3639,3639,2008,116,-0.2
3640,3640,2008,119,-0.3
3641,3641,2008,122,-0.3
3642,3642,2008,125,-0.3
3643,3643,2008,128,-0.3
3644,3644,2008,131,-0.3
3645,3645,2008,134,-0.3
3646,3646,2008,137,-0.3
3647,3647,2008,140,-0.3
3648,3648,2008,143,-0.3
3649,3649,2008,146,-0.3
3650,3650,2008,149,-0.3
3651,3651,2008,152,-0.3
3652,3652,2008,155,-0.3
3653,3653,2008,158,-0.3
3654,3654,2008,161,-0.3
3655,3655,2008,164,-0.3
3656,3656,2008,167,-0.3
3657,3657,2008,170,-0.3
3658,3658,2008,173,-0.3
3659,3659,2008,176,-0.3
3660,3660,2008,179,-0.3
3661,3661,2008,182,-0.3
3662,3662,2008,185,-0.3
3663,3663,2008,188,-0.3
3664,3664,2008,191,-0.3
3665,3665,2008,194,-0.3
3666,3666,2008,197,-0.3
3667,3667,2008,200,-0.3
3668,3668,2008,203,-0.3
3669,3669,2008,206,-0.3
3670,3670,2008,209,-0.3
3671,3671,2008,212,-0.3
3672,3672,2008,215,-0.3
3673,3673,2008,218,-0.3
3674,3674,2008,221,-0.3
3675,3675,2008,224,-0.3
3676,3676,2008,227,-0.3
3677,3677,2008,230,-0.3
3678,3678,2008,233,-0.3
3679,3679,2008,236,-0.3
3680,3680,2008,239,-0.3
3681,3681,2008,242,-0.3
3682,3682,2008,245,-0.3
3683,3683,2008,248,-0.3
3684,3684,2008,251,-0.3
3685,3685,2008,254,-0.3
3686,3686,2008,257,-0.3
3687,3687,2008,260,-0.3
3688,3688,2008,263,-0.3
3689,3689,2008,266,-0.3
3690,3690,2008,269,-0.3
3691,3691,2008,272,-0.3
3692,3692,2008,275,-0.3
3693,3693,2008,278,-0.3
3694,3694,2008,281,-0.3
3695,3695,2008,284,-0.3
3696,3696,2008,287,-0.3
3697,3697,2008,290,-0.3
3698,3698,2008,293,-0.3
3699,3699,2008,296,-0.3
3700,3700,2008,299,-0.3
3701,3701,2008,302,-0.3
3702,3702,2008,305,-0.3
3703,3703,2008,308,-0.3
3704,3704,2008,311,-0.3
3705,3705,2008,314,-0.3
3706,3706,2008,317,-0.3
3707,3707,2008,320,-0.3
3708,3708,2008,323,-0.3
3709,3709,2008,326,-0.3
3710,3710,2008,329,-0.3
3711,3711,2008,332,-0.3
3712,3712,2008,335,-0.2
3713,3713,2008,338,-0.2
3714,3714,2008,341,-0.2
3715,3715,2008,344,-0.2
3716,3716,2008,347,-0.2
3717,3717,2008,350,-0.2
3718,3718,2008,353,-0.2
3719,3719,2008,356,-0.3
3720,3720,2008,363,-0.3
3721,3721,2009,2,-0.3
3722,3722,2009,5,-0.4
3723,3723,2009,8,-0.3
3724,3724,2009,11,-0.4
3725,3725,2009,14,-0.4
3726,3726,2009,17,-0.4
3727,3727,2009,20,-0.4
3728,3728,2009,23,-0.3
3729,3729,2009,26,-0.4
3730,3730,2009,29,-0.4
3731,3731,2009,32,-0.4
