timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,day_of_year,biweekly,Total_Biomass_C,Total_Biomass_N,N_Free
4085,2.136499e-14,8.759031e-06,0.08866891,0.01128412,0.2742998,0.2597116,0.0663623,0.1469959,0.1167927,0.0005933453,0.00967264,0.1382617,0.007423863,0.2325516,0.004726816,0.03984546,0.3837416,0.8467522,0.03761503,0.1817682,1.962499,2.843524,2012-01-14,Winter,2012,14,1,2.8470765433310214,3.803136586039201,27.23134617258149
4086,2.119489e-14,8.725671e-06,0.08747098,0.01115625,0.2672641,0.2542846,0.06511731,0.1428936,0.1097269,0.0005790432,0.009153802,0.1356863,0.007619236,0.2422658,0.003975841,0.0411835,0.4964142,0.9074664,0.03717649,0.1750063,1.922685,2.802049,2012-01-17,Winter,2012,17,2,2.9944493778710215,3.999997826085676,27.034484932535015
4087,2.100995e-14,8.683579e-06,0.08625386,0.01102816,0.2605726,0.2489555,0.06392367,0.1391305,0.1031201,0.0005640714,0.008668549,0.1331658,0.00777047,0.2482514,0.003143574,0.03688603,0.4484101,0.8401847,0.03021952,0.1720095,1.889853,2.769512,2012-01-20,Winter,2012,20,2,2.8422667879790215,3.796711695007755,27.237771063612936
4088,2.08107e-14,8.632972e-06,0.08501831,0.01089814,0.253825,0.2437121,0.06270527,0.1349626,0.09700597,0.0005496542,0.008209951,0.1306896,0.007783368,0.242695,0.002439627,0.03221792,0.2963781,0.778499,0.02656421,0.1694112,1.855909,2.714341,2012-01-23,Winter,2012,23,2,2.5835736531720204,3.451148338853446,27.583334419767244
4089,2.059753e-14,8.574004e-06,0.08376508,0.01076748,0.2472693,0.2385387,0.06152597,0.1309308,0.09148752,0.0005356882,0.007773452,0.1282502,0.007923998,0.2394521,0.002139862,0.03332923,0.4165386,0.8748531,0.03852903,0.1627786,1.825757,2.666829,2012-01-26,Winter,2012,26,2,2.7763972842040205,3.70872294026291,27.32575981835778
4090,2.037122e-14,8.507102e-06,0.08250018,0.01063646,0.2408686,0.2334578,0.06037201,0.126942,0.08625216,0.0005213768,0.007361189,0.1258588,0.008003759,0.2343286,0.001632184,0.02800622,0.2727175,0.775193,0.0304201,0.1618873,1.798709,2.617938,2012-01-29,Winter,2012,29,3,2.4869677459020205,3.3221017695834147,27.712380989037275
4091,2.013227e-14,8.432497e-06,0.08122299,0.01050484,0.2345695,0.2284523,0.05923821,0.1229298,0.08138476,0.0005072546,0.00696874,0.1235058,0.008099973,0.229208,0.001412229,0.02881448,0.3309183,0.8727479,0.03980957,0.1567097,1.772211,2.568154,2012-02-01,Winter,2012,32,3,2.61701277909702,3.4958164611448637,27.538666297475828
4092,1.988166e-14,8.35076e-06,0.07994168,0.01037659,0.2291317,0.2235605,0.05826536,0.120329,0.07717651,0.0004930676,0.006600246,0.1212108,0.008583596,0.2404916,0.001367433,0.02998035,0.7345471,0.9395241,0.05422062,0.1517093,1.760848,2.576726,2012-02-04,Winter,2012,35,3,3.0875179033600197,4.124319146186826,26.910163612433863
4093,1.9621e-14,8.262879e-06,0.07867094,0.01025355,0.2247322,0.2188652,0.05747459,0.1193917,0.0737147,0.0004790994,0.006263289,0.1190104,0.009467911,0.2648487,0.001422089,0.03144027,0.9483101,0.9814979,0.06112587,0.1463425,1.768296,2.647415,2012-02-07,Winter,2012,38,3,3.3533192712790196,4.4793777094417875,26.555105049178902
4094,1.935159e-14,8.1696e-06,0.07741821,0.01013225,0.2204865,0.2143968,0.05669905,0.1183881,0.07057629,0.0004655534,0.005957553,0.116915,0.01022274,0.2771921,0.001130677,0.02680226,0.6964323,0.8547003,0.04453062,0.1452759,1.778986,2.701728,2012-02-10,Winter,2012,41,3,2.9477303730000193,3.937590386740764,27.096892371879925
4095,1.9074e-14,8.071174e-06,0.07617876,0.01001203,0.2162935,0.2101074,0.05593026,0.1172084,0.06766592,0.0004523883,0.005674197,0.1148992,0.01088748,0.2830873,0.001081088,0.02766893,0.8085259,0.9200685,0.04949497,0.1412802,1.789481,2.739439,2012-02-13,Winter,2012,44,4,3.116524494474019,4.163066270200873,26.87141648841982
4096,1.878912e-14,7.968101e-06,0.07495587,0.009893874,0.2123215,0.2060006,0.0552167,0.1161826,0.0650395,0.0004394844,0.005412695,0.1129669,0.01171547,0.29177,0.001018995,0.02867717,0.7380418,0.9646994,0.0505496,0.1381378,1.80459,2.783467,2012-02-16,Winter,2012,47,4,3.0830479265010187,4.118348132667348,26.91613462595334
4097,1.849762e-14,7.860741e-06,0.07375005,0.009775695,0.2081228,0.202061,0.05448197,0.1144483,0.06253789,0.0004269728,0.005170264,0.1111124,0.01251067,0.293612,0.0009034792,0.02978224,0.4981136,0.9988396,0.0484115,0.1356675,1.815889,2.801279,2012-02-19,Winter,2012,50,4,2.859735791741018,3.820046862263629,27.21443589635706
4098,1.820003e-14,7.749341e-06,0.07255914,0.009659049,0.2040877,0.1982599,0.05378624,0.112818,0.0601897,0.000414582,0.004943329,0.1093239,0.01333518,0.2978236,0.0008614425,0.0308447,0.7045287,1.018946,0.05234289,0.1339758,1.828243,2.821633,2012-02-22,Winter,2012,53,4,3.078707601841018,4.112550309089896,26.921932449530793
4099,1.78972e-14,7.634399e-06,0.07138633,0.009543804,0.2001475,0.194608,0.05311544,0.1111409,0.05805632,0.0004025847,0.004732384,0.107607,0.01418543,0.3005374,0.0007700361,0.03205321,0.4799917,1.035129,0.04989823,0.132604,1.840286,2.837959,2012-02-25,Winter,2012,56,4,2.8559169031990184,3.8149455752026595,27.21953718341803
4100,1.758969e-14,7.51619e-06,0.07022943,0.009429818,0.1962995,0.1910822,0.05246767,0.1094457,0.05597266,0.0003906133,0.004534557,0.1059512,0.01495036,0.3034259,0.0007693692,0.03306589,0.6281117,1.038728,0.06049537,0.1318385,1.851508,2.851918,2012-02-28,Winter,2012,59,5,3.007195953690018,4.017024754623126,27.017458003997564
4101,1.72784e-14,7.395236e-06,0.06909195,0.009319825,0.1930897,0.1877013,0.0519307,0.1087983,0.05422552,0.000378937,0.004351143,0.1043649,0.01592807,0.3155939,0.0008050005,0.03427827,0.8773195,1.038413,0.06431194,0.1312561,1.871153,2.901837,2012-03-02,Spring,2012,62,5,3.261165450736017,4.356278255979135,26.678204502641556
4102,1.696441e-14,7.272178e-06,0.06798019,0.009213747,0.1904012,0.1844987,0.05148467,0.1089422,0.05281937,0.000367703,0.00418428,0.102863,0.01707707,0.3314702,0.000832181,0.03566907,0.943552,1.037065,0.06214123,0.130702,1.897835,2.975139,2012-03-05,Spring,2012,65,5,3.331271083178017,4.449925648864346,26.584557109756346
4103,1.66486e-14,7.147532e-06,0.06689698,0.009111582,0.1881773,0.1814859,0.05112014,0.1097782,0.05161873,0.0003567091,0.004033801,0.1014495,0.01828429,0.3497194,0.0009295729,0.03692229,1.123955,1.027634,0.06678664,0.1305524,1.930915,3.066408,2012-03-08,Spring,2012,68,5,3.518819582532017,4.700453707627189,26.3340290509935
4104,1.633177e-14,7.021741e-06,0.0658437,0.009011013,0.1858847,0.1786638,0.05074847,0.1102361,0.05058321,0.0003462764,0.003898468,0.1001234,0.01936405,0.3583801,0.0009959004,0.03837545,0.7982589,1.024127,0.06556579,0.1306292,1.961332,3.134955,2012-03-11,Spring,2012,71,6,3.191042549541016,4.262607795422461,26.77187496319823
4105,1.601409e-14,6.89484e-06,0.06481311,0.008909541,0.1830741,0.175975,0.05029666,0.1094598,0.0495132,0.0003363369,0.003772283,0.09885764,0.02008653,0.3534762,0.001044378,0.03998343,0.5759445,1.027307,0.07104064,0.1310906,1.980336,3.151754,2012-03-14,Spring,2012,74,6,2.964987843740016,3.960642987313628,27.073839771307064
4106,1.569587e-14,6.766948e-06,0.06380138,0.008810664,0.1805671,0.1733882,0.04990387,0.1091738,0.04863778,0.0003267492,0.003652827,0.09763923,0.02094344,0.3569561,0.001125708,0.04207246,0.9373476,1.03295,0.07877584,0.1317665,2.001362,3.184271,2012-03-17,Spring,2012,77,6,3.3378460151480156,4.458708470100534,26.575774288520158
4107,1.537786e-14,6.638524e-06,0.06281316,0.008714219,0.1782561,0.1709307,0.04955041,0.1091125,0.04783805,0.0003173456,0.003542876,0.09648259,0.02177213,0.3616601,0.001221644,0.04415794,0.7052895,1.031003,0.081515,0.1325647,2.022881,3.221872,2012-03-20,Spring,2012,80,6,3.1067486031240152,4.1500075942262376,26.884475164394452
4108,1.506053e-14,6.509814e-06,0.06184751,0.00862154,0.1764443,0.1685937,0.0492873,0.1099372,0.04731044,0.0003083081,0.003441279,0.09538315,0.02282742,0.3753332,0.001388047,0.0466813,1.222251,1.030816,0.08423472,0.1332289,2.050227,3.288211,2012-03-23,Spring,2012,83,6,3.637941823914015,4.859577688846473,26.17490506977422
4109,1.474491e-14,6.381486e-06,0.0609154,0.008536017,0.1757162,0.1664435,0.04921453,0.1128394,0.04736189,0.0002997809,0.003353334,0.09437313,0.02446375,0.4058881,0.001753559,0.04995731,1.556647,1.029824,0.08794772,0.1335434,2.095108,3.424604,2012-03-26,Spring,2012,86,7,4.009084402386015,5.355351475515501,25.67913128310519
4110,1.443182e-14,6.254028e-06,0.06002203,0.008452474,0.1748461,0.1645077,0.04912392,0.1152073,0.04756359,0.0002917805,0.003280139,0.09346409,0.02582632,0.4214553,0.002173383,0.05360098,1.032852,1.030172,0.09225198,0.1337402,2.136823,3.531474,2012-03-29,Spring,2012,89,7,3.5088375405280146,4.687119654758914,26.347363103861777
4111,1.412137e-14,6.127434e-06,0.05915929,0.00837163,0.1740879,0.1627297,0.04905986,0.1176769,0.0478597,0.0002840705,0.003216125,0.09262699,0.02708761,0.4360916,0.002706232,0.05738671,1.475761,1.02736,0.09424824,0.1343348,2.178778,3.63228,2012-04-01,Spring,2012,92,7,3.970054484934014,5.303215150849595,25.731267607771095
4112,1.381419e-14,6.002107e-06,0.05833148,0.00829512,0.1737325,0.1611345,0.04907116,0.1208594,0.04844515,0.0002767586,0.003163447,0.09187481,0.02843197,0.4532107,0.003498045,0.06160562,1.340526,1.024029,0.09615108,0.1350783,2.225837,3.747883,2012-04-04,Spring,2012,95,7,3.8577210427070137,5.1531596755340665,25.881323083086624
4113,1.351072e-14,5.878277e-06,0.05753856,0.008223173,0.1738193,0.1597176,0.04916595,0.1248916,0.04947801,0.00026994,0.003121329,0.09120493,0.02994486,0.475403,0.004762927,0.06683173,1.721361,1.026243,0.1007352,0.1357369,2.278631,3.882406,2012-04-07,Spring,2012,98,7,4.278454887277014,5.715177679938333,25.31930507868236
4114,1.321167e-14,5.756408e-06,0.05678828,0.008158226,0.1747647,0.1585238,0.04941671,0.130724,0.0512183,0.0002634615,0.003093451,0.09064025,0.03187468,0.5092553,0.007110112,0.07340907,1.985664,1.029618,0.1063834,0.1362645,2.345042,4.066583,2012-04-10,Spring,2012,101,8,4.603175996908014,6.148941477118169,24.885541281502523
4115,1.291776e-14,5.636949e-06,0.05608724,0.008099932,0.1763749,0.1575913,0.0497898,0.1379404,0.0536071,0.0002573579,0.003082561,0.09019893,0.03398478,0.5465252,0.01131693,0.08105275,2.156906,1.030368,0.1109909,0.1369161,2.421613,4.280204,2012-04-13,Spring,2012,104,8,4.841095817849013,6.466755754954886,24.567727003665805
4116,1.262958e-14,5.520259e-06,0.05543953,0.008048416,0.1785829,0.1569414,0.05027437,0.1464212,0.05696651,0.0002516484,0.003090279,0.08989102,0.03620147,0.5847267,0.01920875,0.09062458,2.329639,1.03745,0.118831,0.1373737,2.506632,4.515228,2012-04-16,Spring,2012,107,8,5.099967993659013,6.812558274819249,24.22192448380144
4117,1.234753e-14,5.406587e-06,0.0548453,0.00800126,0.1807852,0.1565725,0.0507656,0.1546789,0.06055119,0.0002463295,0.003116937,0.08971567,0.0379169,0.6083996,0.03108206,0.09952358,2.008814,1.030467,0.1204475,0.1387857,2.587817,4.719172,2012-04-19,Spring,2012,110,8,4.834720633087012,6.458239756862767,24.576243001757923
4118,1.207169e-14,5.295927e-06,0.05429682,0.007958816,0.183134,0.1564346,0.05128826,0.1631364,0.06479916,0.0002413531,0.003159419,0.08964837,0.03933923,0.6280084,0.04948557,0.1088142,2.241688,1.027055,0.1241686,0.1403941,2.665321,4.906882,2012-04-22,Spring,2012,113,9,5.133055594027012,6.856756827822166,24.177725930798523
4119,1.180228e-14,5.188416e-06,0.05379343,0.007920332,0.185413,0.1565203,0.05180531,0.1711531,0.06966884,0.0002367117,0.003219561,0.08969026,0.04029184,0.6369607,0.07453006,0.1180784,1.838152,1.026295,0.1288854,0.1419704,2.733483,5.061226,2012-04-25,Spring,2012,116,9,4.794589833116011,6.40463286878867,24.62984988983202
4120,1.153925e-14,5.083977e-06,0.05332789,0.007886548,0.187878,0.1567806,0.05235893,0.1794325,0.0751317,0.0002323609,0.003295273,0.08981989,0.04106383,0.6478544,0.1071092,0.1264471,2.166575,1.02048,0.1316231,0.143818,2.795627,5.207267,2012-04-28,Spring,2012,119,9,5.191119405877011,6.9343187071080905,24.1001640515126
4121,1.128289e-14,4.982816e-06,0.05290458,0.007859199,0.1908437,0.1572412,0.05299944,0.1886964,0.08176342,0.0002283221,0.00339242,0.09005714,0.04182479,0.6625248,0.1494696,0.1345874,2.096546,1.016992,0.1356462,0.1453484,2.855569,5.368184,2012-05-01,Spring,2012,122,9,5.208929993916011,6.958110164049654,24.076372594571037
4122,1.103341e-14,4.88505e-06,0.05252448,0.007838442,0.1942965,0.1579055,0.05372188,0.1988789,0.08945932,0.0002245985,0.003514037,0.09040668,0.0425368,0.6798368,0.1992045,0.1414065,2.303491,1.008165,0.137856,0.1470934,2.912867,5.540637,2012-05-04,Spring,2012,125,9,5.508365222550012,7.358096977131474,23.676385781489216
4123,1.079111e-14,4.790898e-06,0.05219287,0.007825814,0.1984788,0.1588047,0.05456404,0.2105642,0.09884962,0.0002212175,0.003666465,0.09088764,0.04329581,0.7017735,0.2570223,0.1479698,2.424058,1.002896,0.1415152,0.1485963,2.9708,5.740416,2012-05-07,Spring,2012,128,10,5.743187067398011,7.671772965729163,23.36270979289153
4124,1.055617e-14,4.700467e-06,0.05191044,0.007817879,0.2024541,0.1599384,0.05536865,0.2210792,0.1091093,0.000218182,0.003851811,0.09149816,0.04334702,0.7045881,0.3046885,0.1529723,1.917308,0.9984721,0.1450401,0.15019,3.013663,5.885132,2012-05-10,Spring,2012,131,10,5.319856942467011,7.106286839313331,23.92819591930736
4125,1.032837e-14,4.613592e-06,0.05166856,0.007815879,0.2066423,0.1612431,0.05620801,0.2311428,0.1203491,0.0002154438,0.004062387,0.09220035,0.04335855,0.7110848,0.3500819,0.1585459,2.293567,1.002888,0.1510481,0.1512356,3.051175,6.021262,2012-05-13,Spring,2012,134,10,5.79336239339201,7.738797373081752,23.29568538553894
4126,1.010788e-14,4.53041e-06,0.05147242,0.007820622,0.2110817,0.1627479,0.05708992,0.2401759,0.1325964,0.0002130269,0.004290279,0.09301558,0.04325758,0.7167887,0.3916282,0.1651308,1.977779,1.01509,0.1592186,0.1514813,3.084015,6.15097,2012-05-16,Spring,2012,137,10,5.58088245831001,7.454965799672721,23.57951695894797
4127,9.894632e-15,4.450872e-06,0.05131922,0.007832044,0.2158939,0.1644291,0.05803101,0.2505881,0.1457175,0.000210915,0.004558577,0.09392371,0.04316553,0.7274222,0.4287301,0.1697695,2.327581,1.010671,0.1588076,0.1525358,3.119263,6.28806,2012-05-19,Spring,2012,140,10,6.01119125687201,8.029774067100268,23.00470869152042
4128,9.688818e-15,4.375135e-06,0.05121557,0.007851548,0.2212141,0.1663269,0.05904973,0.2613696,0.1599683,0.0002091426,0.00485794,0.09494801,0.0430745,0.740072,0.4645056,0.174201,2.22398,1.008689,0.1602848,0.1535273,3.156042,6.436976,2012-05-22,Spring,2012,143,11,5.995349415735011,8.008612470388206,23.025870288232483
4129,9.490477e-15,4.303243e-06,0.05116209,0.007879355,0.227054,0.1684417,0.06014768,0.2725236,0.1752966,0.0002077131,0.005187636,0.09608555,0.043045,0.7569633,0.5000884,0.1789182,2.483392,1.00964,0.1626317,0.1544436,3.195543,6.599341,2012-05-25,Spring,2012,146,11,6.353112427343009,8.486513776471831,22.54796898214886
4130,9.299829e-15,4.235377e-06,0.05116533,0.007917359,0.233695,0.1708146,0.06137199,0.2828368,0.1922656,0.0002066595,0.005534246,0.09736326,0.04326907,0.7815509,0.5417945,0.1861693,2.605573,1.024076,0.1709929,0.1544558,3.239981,6.794413,2012-05-28,Spring,2012,149,11,6.611056549877009,8.831076598943437,22.203406159677254
4131,9.117032e-15,4.171679e-06,0.05122974,0.007964098,0.2407447,0.1734702,0.0626572,0.2935826,0.2102281,0.0002060062,0.005931793,0.09878936,0.04339695,0.8015744,0.5768456,0.1924923,2.552581,1.027917,0.1738946,0.1550831,3.286369,6.986295,2012-05-31,Spring,2012,152,11,6.668592918879009,8.907933917898177,22.126548840722513
4132,8.942102e-15,4.112186e-06,0.05135533,0.008019483,0.2481173,0.1764002,0.06398759,0.3042122,0.2288988,0.0002057571,0.006374813,0.1003542,0.04338779,0.8182756,0.6064038,0.1982359,2.610746,1.029331,0.1755705,0.1561146,3.332631,7.167813,2012-06-03,Summer,2012,155,12,6.82599497528601,9.11819223386846,21.91629052475223
4133,8.775066e-15,4.056952e-06,0.05154337,0.008083719,0.2558432,0.1796054,0.06536502,0.3156342,0.2480581,0.0002059243,0.006875575,0.1020532,0.04327378,0.8328575,0.6308283,0.2026241,2.626621,1.023731,0.1744536,0.1579407,3.379853,7.341907,2012-06-06,Summer,2012,158,12,6.925601745252009,9.251247367901374,21.783235390719316
4134,8.615908e-15,4.006005e-06,0.05179414,0.008156523,0.2638013,0.1830785,0.06676811,0.3275868,0.2673303,0.0002065166,0.007434982,0.1038781,0.04300544,0.8440415,0.6497159,0.2058794,2.624501,1.015688,0.1721932,0.1603737,3.425252,7.500255,2012-06-09,Summer,2012,161,12,6.995437417605008,9.344534146986561,21.68994861163413
4135,8.46457e-15,3.959346e-06,0.05210625,0.008236656,0.2719353,0.1868026,0.0681922,0.3369443,0.2868208,0.0002075327,0.008007999,0.1058239,0.04267901,0.854511,0.6679181,0.2111582,2.616316,1.024269,0.1775219,0.1619228,3.464791,7.642807,2012-06-12,Summer,2012,164,12,7.081377507046009,9.45933327282185,21.57514948579884
4136,8.320976e-15,3.916971e-06,0.05247854,0.008320345,0.2802106,0.1907621,0.06963473,0.3447522,0.3063152,0.0002089708,0.008609316,0.1078834,0.04236595,0.8646517,0.6838629,0.2174174,2.6058,1.035692,0.1827188,0.1630231,3.500964,7.773336,2012-06-15,Summer,2012,167,12,7.164711168771008,9.57065072176692,21.46383203685377
4137,8.185029e-15,3.878871e-06,0.05291068,0.008411543,0.288585,0.1949449,0.07108752,0.3524959,0.3254579,0.0002108369,0.009256814,0.1100481,0.04204056,0.873322,0.6959039,0.2229644,2.5944,1.040091,0.184459,0.1642913,3.535421,7.89186,2012-06-18,Summer,2012,170,13,7.230885232771009,9.659046309316125,21.375436449304566
4138,8.056625e-15,3.84503e-06,0.05340163,0.008503933,0.29704,0.1993358,0.07254962,0.3578128,0.3444329,0.0002131341,0.009915231,0.1123138,0.04172697,0.8819177,0.7076908,0.2294044,2.584795,1.051301,0.1891917,0.1649279,3.565762,7.99894,2012-06-21,Summer,2012,173,13,7.306478163130009,9.760023657384846,21.274459101235845
4139,7.935649e-15,3.815434e-06,0.05395024,0.00859861,0.3055637,0.203919,0.07402112,0.361039,0.3631868,0.000215864,0.01058917,0.1146441,0.04146228,0.8906282,0.7187973,0.2362172,2.576512,1.06352,0.194088,0.1651898,3.593455,8.097582,2012-06-24,Summer,2012,176,13,7.3821461994340085,9.861101332284582,21.173381426336107
4140,7.821977e-15,3.790072e-06,0.05455556,0.008694018,0.3141563,0.20868,0.07550596,0.3610689,0.381952,0.0002190298,0.01126534,0.1169452,0.04128632,0.900061,0.7303307,0.2437173,2.570496,1.079217,0.200121,0.1649423,3.618588,8.189763,2012-06-27,Summer,2012,179,13,7.463217717872008,9.9693970008993,21.06508575772139
4141,7.715331e-15,3.768819e-06,0.05521107,0.008791515,0.3214374,0.2135616,0.076791,0.3599048,0.3978121,0.0002226078,0.01196703,0.1193249,0.04030145,0.8818456,0.6942314,0.2478519,1.86768,1.090813,0.1602866,0.1655746,3.650015,8.176893,2012-06-30,Summer,2012,182,13,6.713612341619008,8.968071048424545,22.066411710196146
4142,7.614924e-15,3.751144e-06,0.05589213,0.008887912,0.3269113,0.2183774,0.0778041,0.3569357,0.4094184,0.0002264768,0.01264847,0.1216673,0.03862624,0.846246,0.6525693,0.2473104,1.617384,1.098868,0.1503043,0.1666832,3.645838,8.052889,2012-07-03,Summer,2012,185,14,6.406764379944008,8.558182275981356,22.476300482639335
4143,7.520231e-15,3.736734e-06,0.05658958,0.008985256,0.3325762,0.2230645,0.07884537,0.3540688,0.4200634,0.0002305873,0.01328912,0.1239087,0.03766457,0.8379179,0.6454743,0.2484705,2.148129,1.104291,0.1806567,0.1670013,3.62892,7.979947,2012-07-06,Summer,2012,188,14,6.981230520034008,9.325556514631385,21.708926243989303
4144,7.431343e-15,3.725766e-06,0.05731816,0.009078247,0.3393186,0.2277398,0.08005407,0.3466856,0.4329759,0.0002350144,0.01387018,0.1259469,0.03767337,0.8561084,0.6628492,0.255333,2.378488,1.124308,0.2013283,0.165301,3.625503,8.003587,2012-07-09,Summer,2012,191,14,7.314615467166008,9.770893501668983,21.263589256951708
4145,7.348342e-15,3.718416e-06,0.05808675,0.00916391,0.3465688,0.2324729,0.08134923,0.3304823,0.4483241,0.0002398063,0.01440237,0.1278191,0.03806386,0.8796542,0.6887896,0.2646731,2.400817,1.150871,0.2173765,0.1623975,3.627488,8.066237,2012-07-12,Summer,2012,194,14,7.451555744716008,9.953818889071261,21.08066386954943
4146,7.271194e-15,3.714765e-06,0.05889723,0.009247187,0.3539617,0.2372766,0.08267274,0.3116109,0.4644182,0.00024498,0.01492659,0.1296518,0.03847376,0.8980599,0.7116736,0.2734245,2.370886,1.170834,0.2268873,0.159515,3.633153,8.138323,2012-07-15,Summer,2012,197,15,7.512665701765007,10.035449821674295,20.999032936946396
4147,7.199813e-15,3.714846e-06,0.05974988,0.00932695,0.3613252,0.2421478,0.08399914,0.2937762,0.4802392,0.000250548,0.01543542,0.1314319,0.03878663,0.9095945,0.7285878,0.2812638,2.313434,1.188722,0.2336435,0.1568954,3.640681,8.206494,2012-07-18,Summer,2012,200,15,7.528613582846007,10.056753066980791,20.9777296916399
4148,7.134013e-15,3.718606e-06,0.0606406,0.009407856,0.3678523,0.2470495,0.0852027,0.2768887,0.4942334,0.0002565011,0.01596006,0.1332854,0.03853723,0.9033135,0.7275956,0.2857592,1.906047,1.195965,0.2353633,0.1552025,3.641805,8.21826,2012-07-21,Summer,2012,203,15,7.138564065706007,9.535723313679359,21.49875944494133
4149,7.073429e-15,3.725831e-06,0.06155785,0.009496668,0.3738222,0.2518935,0.0863134,0.2635266,0.5056403,0.0002627932,0.01652064,0.1353016,0.03802026,0.8939513,0.7189837,0.2866741,2.036992,1.187531,0.2307041,0.154732,3.643216,8.203292,2012-07-24,Summer,2012,206,15,7.251927737031007,9.687154973271976,21.347327785348714
4150,7.01795e-15,3.736526e-06,0.06250193,0.009578718,0.380089,0.2566871,0.08746912,0.2482646,0.5174122,0.000269434,0.01700894,0.1371232,0.03783967,0.8967075,0.7220092,0.2893454,2.171901,1.195719,0.2339981,0.1538622,3.647714,8.215404,2012-07-27,Summer,2012,209,15,7.417790048526006,9.908714532873294,21.125768225747397
4151,6.967552e-15,3.750783e-06,0.06347685,0.009660592,0.3865734,0.261461,0.08865354,0.2338433,0.5289252,0.0002764498,0.01748098,0.1389136,0.0378336,0.9037256,0.7290761,0.2921698,2.219483,1.201992,0.2361481,0.153224,3.655989,8.248237,2012-07-30,Summer,2012,212,16,7.502920862583006,10.022432625313717,21.01205013330697
4152,6.922197e-15,3.768674e-06,0.0644844,0.00974375,0.3931158,0.266229,0.08984035,0.2202123,0.5399544,0.000283863,0.01795042,0.1407192,0.0378454,0.9104567,0.7361846,0.2944141,2.239009,1.204328,0.2367465,0.1529458,3.666057,8.287867,2012-08-02,Summer,2012,215,16,7.554467351674007,10.09128863798505,20.94319412063564
4153,6.881835e-15,3.790257e-06,0.06552459,0.009827989,0.3996436,0.2709908,0.09101766,0.2073317,0.5503896,0.0002916878,0.01841567,0.1425376,0.03782565,0.9158359,0.7423175,0.2960811,2.245885,1.20461,0.236739,0.1529698,3.676646,8.328023,2012-08-05,Summer,2012,218,16,7.588238637057007,10.13640046025007,20.89808229837062
4154,6.846399e-15,3.815579e-06,0.06659662,0.009911614,0.4060894,0.2757401,0.09217717,0.1951692,0.5601759,0.0002999324,0.01886196,0.1443302,0.0377702,0.9195816,0.7471077,0.2977106,2.232912,1.206883,0.2376245,0.1530757,3.686358,8.364482,2012-08-08,Summer,2012,221,16,7.602021211979006,10.154811280661086,20.879671477959604
4155,6.815804e-15,3.844678e-06,0.06769907,0.009993956,0.4123921,0.2804657,0.09331077,0.1836887,0.5692404,0.0003085989,0.01928624,0.1460812,0.03767891,0.9218181,0.7503923,0.2992605,2.213508,1.2095,0.2389635,0.1532461,3.694577,8.394769,2012-08-11,Summer,2012,224,16,7.606837989578006,10.16124555203903,20.87323720658166
4156,6.789968e-15,3.87759e-06,0.0688301,0.0100787,0.4185503,0.2851543,0.09441355,0.1728425,0.5774674,0.0003176888,0.01971056,0.1478717,0.03754091,0.9233919,0.7521918,0.300251,2.215669,1.208612,0.2382843,0.1536221,3.702708,8.420269,2012-08-14,Summer,2012,227,17,7.624803686390006,10.185244203919131,20.849238554701557
4157,6.768836e-15,3.914369e-06,0.06998801,0.01016929,0.4246407,0.2897963,0.09548972,0.1625884,0.5848582,0.0003272094,0.0201571,0.1497728,0.03736056,0.9254009,0.7535924,0.2997832,2.254265,1.198902,0.234603,0.1545116,3.712344,8.445586,2012-08-17,Summer,2012,230,17,7.666210303769007,10.240555334147462,20.793927424473228
4158,6.752382e-15,3.955094e-06,0.07117178,0.01026241,0.4307148,0.2943888,0.0965481,0.1529077,0.5916259,0.0003371726,0.02059952,0.151694,0.03718213,0.9278926,0.7559532,0.2988812,2.285223,1.189934,0.2318404,0.1555418,3.721872,8.472611,2012-08-20,Summer,2012,233,17,7.702702467694007,10.289301717187985,20.745181041432705
4159,6.740583e-15,3.999852e-06,0.07238076,0.01035931,0.4367644,0.2989305,0.09758469,0.1446105,0.5975435,0.0003475907,0.02104932,0.1536834,0.0369934,0.9303357,0.7582427,0.2974696,2.321247,1.179508,0.228371,0.1567812,3.73182,8.50127,2012-08-23,Summer,2012,236,17,7.742206570552007,10.342071460674454,20.692411297946236
4160,6.733429e-15,4.048741e-06,0.07361459,0.01046063,0.4427994,0.3034224,0.09859998,0.1382933,0.6025227,0.0003584794,0.02150487,0.1557279,0.03680235,0.9326283,0.7602475,0.2955573,2.361132,1.167313,0.2246432,0.1582515,3.742372,8.531945,2012-08-26,Summer,2012,239,18,7.783883448141006,10.397743605605672,20.636739153015018
4161,6.730926e-15,4.101874e-06,0.07487334,0.0105699,0.4488513,0.3078684,0.09959289,0.1350663,0.6062747,0.0003698605,0.02199116,0.1578935,0.03659452,0.9348725,0.7616576,0.2925611,2.425034,1.149277,0.2186082,0.1602049,3.754707,8.566581,2012-08-29,Summer,2012,242,18,7.842165272374007,10.47559670673175,20.55888605188894
4162,6.733105e-15,4.159388e-06,0.07615739,0.01068394,0.4549468,0.3122751,0.1005696,0.1332735,0.6093556,0.0003817586,0.02247966,0.1601046,0.03640375,0.9378174,0.7641557,0.2895206,2.477621,1.133672,0.2137656,0.1622574,3.767342,8.604779,2012-09-01,Fall,2012,245,18,7.895445557988006,10.546768731947532,20.48771402667316
