Index,Region,Station,Latitude.W.,Longitude.N.,Tow_start_depth.m.,Tow_end_depth.m.,Bottom_depth.m.,Year,Month,Day,Time,Twilight,Season,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS2-CTH,ZS3-CHA,ZS4-LAR,misc,ZF1-ICT,ZS1-JEL,date,EWE-ZF1-ICT,EWE-ZC1-EUP,EWE-ZC2-AMP,EWE-ZC3-DEC,EWE-ZC4-CLG,EWE-ZC5-CSM,EWE-ZS1-JEL,EWE-ZS2-CTH,EWE-ZS3-CHA,EWE-ZS4-LAR
IOS2016056003201,Northern Strait of Georgia,CPF2,49.471,-124.509,257,0,316,2016,7,25,13:14,Daylight,Summer,5.02424763675233,2.34401876903316,0.297899596894203,1.32348935067765,1.41140517513056,0.151535269801753,0.375185305022908,0.0013037610600223,0.0014083606043293,0.0057035496011614,,2016-07-25,0.02515875,0.6184965,0.5065983,0.09846615,0.7205441,0.5671131,0.002153937,0.03840992,0.2536128,0.7748275
IOS2016056004501,Northern Strait of Georgia,14,49.884,-124.996,280,0,309,2016,7,27,19:17,Daylight,Summer,0.230984991966315,0.727340011980218,0.178439183778217,0.59646608134978,0.739775033761448,0.1102084200196,0.0907826082609556,0.0045486000909535,0.0005319998317379,,,2016-07-27,0.0252583,0.6113217,0.5069831,0.09764657,0.7031411,0.5457119,0.002184151,0.03736993,0.2533802,0.8380851
IOS2016056004001,Northern Strait of Georgia,11,49.706,-124.725,257,0,294,2016,7,27,10:48,Daylight,Summer,4.54281855737131,2.65176259665795,0.497891754038685,0.865338532325661,1.14620507071033,0.0561478437007598,0.628745822927517,0.00898677601039,0.0006887599034615,0.0169282302008689,,2016-07-27,0.0252583,0.6113217,0.5069831,0.09764657,0.7031411,0.5457119,0.002184151,0.03736993,0.2533802,0.8380851
IOS2016056005101,Northern Strait of Georgia,22,49.669,-124.272,316,0,346,2016,7,29,15:44,Daylight,Summer,0.473797254412741,0.430216462003489,0.124712812838661,1.69284233533016,0.635293384090672,0.0468901655783731,0.0684744192390584,0.0091614720303189,0.0032838719352162,,,2016-07-29,0.02535459,0.6064929,0.507252,0.09731622,0.6916914,0.532675,0.002212273,0.0364919,0.2532422,0.9654527
IOS2016056005301,Northern Strait of Georgia,24,49.504,-124.101,387,0,425,2016,7,29,19:41,Daylight,Summer,0.0848491308036943,1.49454485065116,0.420669773988296,2.21475146545333,1.4859667249368,0.285887077953725,0.320734918614746,0.0276886888688523,0.0012476880753241,0.0390843684103505,,2016-07-29,0.02535459,0.6064929,0.507252,0.09731622,0.6916914,0.532675,0.002212273,0.0364919,0.2532422,0.9654527
IOS2016009020001,Central Strait of Georgia,GEO1,49.249,-123.747,389,0,400,2016,8,15,20:05,Daylight,Summer,0.0028368990595467,2.13615666141696,0.0241176888600492,1.53033067192627,2.27368893266002,0.265396105813084,0.803001108117868,0.0537601887916882,0.017150232138484,0.002344503013384,,2016-08-15,0.02602057,0.6159967,0.5173884,0.1000468,0.6990911,0.554265,0.002362203,0.03578384,0.2582577,1.398371
IOS2016009019701,Central Strait of Georgia,41,49.056,-123.373,235,0,245,2016,8,15,16:56,Daylight,Summer,0.0377219652077558,8.42589155819017,0.522914291529192,3.77815516573456,2.19459832312576,0.226366334938782,0.60289198175301,0.0308310600657892,0.158153119744457,,,2016-08-15,0.02602057,0.6159967,0.5173884,0.1000468,0.6990911,0.554265,0.002362203,0.03578384,0.2582577,1.398371
IOS2016009020401,Northern Strait of Georgia,CPF2,49.465,-124.493,315,0,325,2016,8,17,12:49,Daylight,Summer,0.586065060020792,2.59849040889066,0.0185068799992096,3.59290385329054,1.03923961836607,0.114109033525404,0.212457924018179,0.0223265697908346,0.0035040609033129,,,2016-08-17,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009020201,Central Strait of Georgia,CPF1,49.369,-124.076,235,0,245,2016,8,17,10:04,Daylight,Summer,0.239576414879787,1.41271638823259,0.541330866184392,2.28384749983715,2.07742187657772,0.094398371995773,0.403962837475638,0.0295402050152294,0.0250105806362089,,,2016-08-17,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009020901,Northern Strait of Georgia,11,49.705,-124.718,280,0,290,2016,8,17,17:07,Daylight,Summer,0.0443661960661598,1.50776438407624,0.044093951907645,0.81849039954152,2.37914212904934,0.316909151996735,0.917073304321879,0.0252907204690862,0.0431345599445309,0.0013441679999753,,2016-08-17,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009021101,Northern Strait of Georgia,22,49.668,-124.263,343,0,353,2016,8,18,8:50,Daylight,Summer,0.491230194065571,2.23992620471259,0.35305895535133,2.84109644437388,1.08103299935191,0.105664305601899,0.217663888702946,0.019562318815348,0.0140177222104867,,,2016-08-18,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009021501,Central Strait of Georgia,28,49.405,-123.759,123,0,134,2016,8,18,13:32,Daylight,Summer,0.183027960675256,0.772273864029207,0.0297937979057513,0.176438087670966,0.198081571353952,0.0791019026866223,0.0646727355718448,0.001185966008408,0.0108466332740192,0.0025241076001818,,2016-08-18,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009021301,Northern Strait of Georgia,24,49.505,-124.1,413,0,425,2016,8,18,11:21,Daylight,Summer,0.0533515874971966,2.08817780793697,0.128651317538048,2.91861979015887,2.04124609868222,0.214102916983352,0.771984720993465,0.0225237815918344,0.192557118241862,,,2016-08-18,0.02615441,0.6161614,0.5203846,0.100157,0.6939651,0.5561097,0.002393985,0.03589321,0.2597205,1.328585
IOS2016009021901,Central Strait of Georgia,40,49.143,-123.611,126,0,146,2016,8,19,10:00,Daylight,Summer,0.0310364711327832,0.704604398317157,0.0347053895214533,1.09988625887685,0.156426644265603,0.0839410613913559,0.0312737796942317,0.0017830260232659,0.008544814735968,,,2016-08-19,0.0262658,0.6134806,0.5227945,0.09971379,0.6829278,0.5508895,0.002423864,0.03582567,0.260815,1.183599
IOS2016062019001,Northern Strait of Georgia,11,49.703,-124.724,286,0,292,2016,9,11,4:54,Night,Fall,4.78503127980568,6.75907672475872,0.722048183223449,4.34079816339343,3.3954358510083,0.210849467374797,1.84047949818208,0.0194482860419571,0.0295804093179189,0.004989784800197,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062020701,Central Strait of Georgia,41,49.055,-123.373,235,0,245,2016,9,11,23:06,Night,Fall,0.145534231347314,1.46244410431557,0.129762018002623,1.38384168269978,0.753768978996826,0.0443352645049368,0.364140393895145,0.0042292947975832,0.046743380765552,0.015288629995523,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062020401,Central Strait of Georgia,38,49.2,-123.44,299,0,306,2016,9,11,21:29,Night,Fall,0.640304313810336,1.63219357877261,0.49728280706539,4.41711384455257,2.06941481102769,0.242393170513464,0.763684330509599,0.0052008059948476,0.0369384702868582,,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062020201,Central Strait of Georgia,GEO1,49.252,-123.752,388,0,400,2016,9,11,18:38,Daylight,Fall,0.447321397847405,2.22849189035714,0.529711257593787,3.23491739972108,2.21686904980636,0.189782517596249,0.940860345977994,0.020946179948926,0.0244005418078031,0.0530793312059969,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062019901,Central Strait of Georgia,28,49.401,-123.753,129,0,136,2016,9,11,16:42,Daylight,Fall,0.118277571630707,0.692917927272809,,0.729307696493772,0.32425229587214,0.110150803790867,0.123864714890185,0.0081521549665233,0.0246214488164492,,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062019801,Northern Strait of Georgia,24,49.505,-124.1,406,0,421,2016,9,11,14:54,Daylight,Fall,0.575953386286331,2.46435032975809,0.0025694928006197,5.82910278159321,3.15808820344891,0.28681634521924,0.676624254285762,0.0105710220092458,0.0363337547670654,,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062019601,Northern Strait of Georgia,22,49.669,-124.277,342,0,348,2016,9,11,12:48,Daylight,Fall,2.60253552594726,3.81695259630813,0.556992418259186,4.8070220302033,2.07433086673592,0.164433531590538,1.93103535516687,0.0323836380996769,0.0286431746699308,,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062019401,Central Strait of Georgia,CPF1,49.366,-124.09,256,0,262,2016,9,11,9:35,Daylight,Fall,1.75181642245875,2.80438376916928,0.103484620782327,2.01657651731519,1.82883262623762,0.146492006410498,0.967416527357251,0.0144161281960358,0.0357416917842473,4.3008000612864e-05,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016062019201,Northern Strait of Georgia,CPF2,49.468,-124.501,317,0,323,2016,9,11,7:04,Daylight,Fall,1.39747329264582,2.83903878050983,0.0106656552008947,3.12429113775107,1.9002785899456,0.0859628870911571,0.582381938124718,0.0054853680066227,0.0094263111836768,,,2016-09-11,0.02670484,0.606534,0.5209661,0.09819467,0.6738517,0.5152833,0.00254769,0.03264105,0.2592898,1.386916
IOS2016010002101,Northern Strait of Georgia,11,49.707,-124.727,286,0,296,2016,9,23,19:08,Daylight,Fall,0.0311262380963511,1.79075605280867,0.0234728208004242,4.24292096497939,3.27697431056818,0.106882003793339,1.15042235782823,0.0059999939471626,0.027365620064497,,,2016-09-23,0.02744585,0.6503391,0.5367751,0.1036968,0.7514827,0.5920385,0.002662291,0.03559412,0.2676496,1.513218
IOS2016010001601,Northern Strait of Georgia,14,49.883,-124.994,305,0,315,2016,9,23,15:19,Daylight,Fall,0.273515948078016,2.25074908593129,0.0097008299971803,6.03925499043813,1.76099527367265,0.0701454555026602,0.182134532027895,0.0086540701219804,0.0162028196577888,,,2016-09-23,0.02744585,0.6503391,0.5367751,0.1036968,0.7514827,0.5920385,0.002662291,0.03559412,0.2676496,1.513218
IOS2016010000701,Northern Strait of Georgia,22,49.669,-124.273,340,0,350,2016,9,23,5:57,Daylight,Fall,1.89776225783356,2.86618374790986,0.0910215358710198,3.17645000836632,1.53758119868662,0.15581978992074,1.07342073171754,0.014560500003419,0.0125582398346471,,,2016-09-23,0.02744585,0.6503391,0.5367751,0.1036968,0.7514827,0.5920385,0.002662291,0.03559412,0.2676496,1.513218
IOS2016010003401,Central Strait of Georgia,CPF1,49.366,-124.086,235,0,245,2016,9,24,7:03,Daylight,Fall,0.338286095483807,0.956483722391248,0.0550297619517399,1.19823210435875,1.61050102466123,0.0768920939989539,0.679859654634743,0.013753845141772,0.0663010267789284,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010002801,Northern Strait of Georgia,CPF2,49.459,-124.515,305,0,315,2016,9,24,1:28,Night,Fall,0.230364974797818,2.3172880383703,0.0279946081996867,8.40482155326975,2.62116533494086,0.0904436325584951,0.807257409167833,0.0215729546123566,0.0165529647484694,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010004801,Central Strait of Georgia,GEO1,49.251,-123.743,393,0,403,2016,9,24,16:10,Daylight,Fall,0.0233831462987157,2.09295466922431,0.0198029555997057,2.77851157629475,2.47483916073684,0.172777851890462,1.03873436884048,0.0134523898623741,0.0310831660460594,4.4566200264096e-05,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010005301,Central Strait of Georgia,38,49.2,-123.44,300,0,310,2016,9,24,19:45,Daylight,Fall,0.2159859896696,3.58099871966546,,2.91619559829314,1.56451056713955,0.36778130994793,0.650457780335395,0.0053244000831276,0.0092328032138904,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010005701,Central Strait of Georgia,41,49.055,-123.372,231,0,241,2016,9,24,22:22,Night,Fall,1.75745760961293,1.43021293807436,0.0107367875994753,2.61617017743318,1.38187373029016,0.130279703395045,0.789125525060643,0.0090609749777942,0.0331521903237091,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010004001,Northern Strait of Georgia,24,49.505,-124.103,417,0,427,2016,9,24,10:22,Daylight,Fall,0.220673230756229,2.00683752000013,0.0205889579981205,6.68580103032264,2.61504474533924,0.0728787564196867,0.520747099853353,0.0337569830691171,0.0680644019790387,4.2033599579664e-05,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010004901,Central Strait of Georgia,40,49.144,-123.614,131,0,141,2016,9,24,17:33,Daylight,Fall,0.0189032213435449,1.22627424510641,0.0027366947999839,0.799598324503306,0.332352859119262,0.0573497432683309,0.29235893433185,0.0018246990813062,0.0327091173279996,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
IOS2016010004101,Central Strait of Georgia,28,49.402,-123.756,123,0,133,2016,9,24,12:04,Daylight,Fall,1.52048066245462,1.3629477969839,0.0231814655890367,2.05010102428346,0.895939444557861,0.0908265825157296,0.33192550982347,0.0045394379523012,0.172649689149515,,,2016-09-24,0.02762058,0.6531462,0.5412337,0.1037079,0.7491302,0.5936986,0.002695205,0.03618102,0.2697415,1.320111
HAK2016096000401,Northern Strait of Georgia,QU39,50.031,-125.099,262,0,265,2016,10,24,10:19,Daylight,Fall,1.04414301943703,1.41332758618416,0.006454317613101,0.757500689673471,0.428291663490918,0.0247922477978792,0.319474101863039,0.0278629139936633,0.0003007758016177,,,2016-10-24,0.02849844,0.646362,0.5461789,0.09980886,0.7210996,0.518038,0.002875844,0.03382718,0.2703152,1.037779
IOS2016071003801,Central Strait of Georgia,40,49.142,-123.612,143,0,153,2016,11,1,13:30,Daylight,Fall,0.153360979200828,0.358155268760332,0.002502957607983,0.285778065230691,0.454672932135877,0.0382784688032759,0.128964035473511,0.0092393731389376,0.0039262080668547,,,2016-11-01,0.02853146,0.6330621,0.5440693,0.0973484,0.6900396,0.4866958,0.002894608,0.03291046,0.2688518,0.8276573
IOS2016071004101,Central Strait of Georgia,38,49.199,-123.439,297,0,308,2016,11,1,16:00,Daylight,Fall,,0.475417077318907,0.0136494071984368,0.901302335861716,1.14230860012272,0.116583964195025,0.567537953746396,0.0178681139887609,0.214673974870027,,,2016-11-01,0.02853146,0.6330621,0.5440693,0.0973484,0.6900396,0.4866958,0.002894608,0.03291046,0.2688518,0.8276573
IOS2016071003401,Central Strait of Georgia,41,49.054,-123.37,227,0,240,2016,11,1,10:17,Daylight,Fall,0.0259642600166366,0.682569160249977,0.0345806351991313,0.911720077412753,0.769795618823969,0.0439065215875365,0.304507288854196,0.0323692917954937,0.0204980974627647,,,2016-11-01,0.02853146,0.6330621,0.5440693,0.0973484,0.6900396,0.4866958,0.002894608,0.03291046,0.2688518,0.8276573
IOS2016071005301,Central Strait of Georgia,28,49.402,-123.753,117,0,135,2016,11,2,18:33,Daylight,Fall,0.641469102286211,0.397650743142555,0.0089163828005602,0.253396259682839,0.471744054574742,0.0105194699922351,0.293774341459844,0.0227472567806359,0.0554172867719668,0.0033798491994014,,2016-11-02,0.02849228,0.6222878,0.5413682,0.09552666,0.6674293,0.4640858,0.002896876,0.03212054,0.2672662,0.7069422
IOS2016071004401,Central Strait of Georgia,GEO1,49.25,-123.741,212,0,406,2016,11,2,19:35,Night,Fall,3.15741046711357,0.541234240372357,0.118256313611509,0.438868832125397,0.746012460046243,0.048846326385856,0.493161735966793,0.0226784880001692,0.0232148427879868,,,2016-11-02,0.02849228,0.6222878,0.5413682,0.09552666,0.6674293,0.4640858,0.002896876,0.03212054,0.2672662,0.7069422
IOS2016071006501,Northern Strait of Georgia,14,49.882,-124.987,230,0,315,2016,11,3,23:26,Night,Fall,1.82646245334531,1.24976666307539,0.256702355984197,1.25064064426966,1.0273881156028,0.0968045849714334,0.433080110191738,0.0732642000173694,0.0070131601990944,,,2016-11-03,0.02849228,0.6222878,0.5413682,0.09552666,0.6674293,0.4640858,0.002896876,0.03212054,0.2672662,0.7069422
IOS2016071007501,Central Strait of Georgia,CPF1,49.367,-124.086,228,0,232,2016,11,4,11:09,Daylight,Fall,0.689750615959795,0.664021978726632,0.0212751360004695,1.11074121817563,0.700588358364886,0.0837872639826862,0.338240826647218,0.0275645157246066,0.029325356866441,,,2016-11-04,0.02849228,0.6222878,0.5413682,0.09552666,0.6674293,0.4640858,0.002896876,0.03212054,0.2672662,0.7069422
IOS2016071006901,Northern Strait of Georgia,CPF2,49.466,-124.496,273,0,301,2016,11,4,5:17,Night,Fall,9.34667162526588,1.32414628716999,0.0337945608272412,1.17879762151383,1.03730355083246,0.0774817407328584,0.393175637747847,0.0235421549226733,0.0204804631734394,,,2016-11-04,0.02849228,0.6222878,0.5413682,0.09552666,0.6674293,0.4640858,0.002896876,0.03212054,0.2672662,0.7069422
HAK2016096000501,Northern Strait of Georgia,QU39,50.031,-125.099,253,0,265,2016,11,10,9:50,Daylight,Fall,0.550597069036835,0.432346690578594,0.229470595192185,2.22052330992305,0.856648309303998,0.0654639777357897,0.152806839103632,0.0406869538315354,0.0360605959019321,,,2016-11-10,0.0283099,0.5971692,0.5323393,0.09144138,0.6205462,0.4137582,0.002884171,0.02995917,0.262321,0.5428342
HAK2016096000901,Northern Strait of Georgia,QU39,50.031,-125.099,237,0,265,2016,12,5,13:29,Daylight,Winter,0.0063163817981299,0.412616265312702,0.0982348883908264,0.509058936985549,0.246046526762865,0.0851736761945726,0.108816796190314,0.0080812260310884,0.0010740840222562,,,2016-12-05,0.02659037,0.4886805,0.4684048,0.07493912,0.458437,0.2518523,0.002645476,0.02018712,0.2306703,0.3174565
HAK2016096001001,Northern Strait of Georgia,QU39,50.031,-125.099,237,0,265,2016,12,14,10:00,Daylight,Winter,0.0671118113995516,0.210831407998856,,0.138099900521347,0.11444438536989,0.0270876068989425,0.0229734054247593,0.0003597659997212,0.0002521679344012,,,2016-12-14,0.02570689,0.4453453,0.4407516,0.0685569,0.3964356,0.2022962,0.002511683,0.01696273,0.2174769,0.210172
HAK2017097000101,Northern Strait of Georgia,QU39,50.031,-125.099,235,0,265,2017,1,5,11:30,Daylight,Winter,0.0588666775201959,0.372286389010619,0.0088339320009475,0.222224460505967,0.20530391977602,0.0180333359949748,0.0865826009847753,,,,,2017-01-05,0.02404916,0.3772818,0.3918706,0.05909393,0.3077807,0.1399761,0.002250909,0.01222209,0.1947165,0.1508714
HAK2017097000701,Northern Strait of Georgia,QU39,50.031,-125.099,251,0,265,2017,1,24,12:39,Daylight,Winter,0.276337496206503,0.245343238097018,,0.359742236301528,0.150322996348412,0.0094692762010131,0.0706718110096448,,0.0002901559958775,,,2017-01-24,0.02198066,0.3074462,0.3366182,0.04989159,0.2254865,0.09408293,0.001921674,0.008119552,0.169718,0.1215544
HAK2017097000801,Northern Strait of Georgia,QU39,50.031,-125.099,245,0,265,2017,2,2,12:29,Daylight,Winter,0.0516078045212807,0.116519207001838,,0.393419041178905,0.0924410260026879,0.0358874774894184,0.0597962680162432,0.0296462250678251,0.0006909000371733,,,2017-02-02,0.02096968,0.2781937,0.3113511,0.04617147,0.1946154,0.07912733,0.001760855,0.006590162,0.1584473,0.12087
UBC9999099000101,Central Strait of Georgia,S4-1.5,49.25,-123.667,324,0,350,2017,2,14,16:45,Daylight,Winter,0.101805303595192,0.407413476012703,0.0040124160004514,1.08729604578728,0.552801444697841,0.0053861435997288,0.230436316935735,0.0127992959237077,0.0250827840584626,0.0065182319683913,,2017-02-14,0.0196878,0.244955,0.2818368,0.04234288,0.1618451,0.06674735,0.001561085,0.005078416,0.1454575,0.1589814
IOS2017001011701A,Central Strait of Georgia,42,49.029,-123.437,309,0,318,2017,2,19,16:23,Daylight,Winter,0.0003441332879593,0.231300095992678,0.47056299833252,0.398553143704147,0.32648328346949,0.0294502337867399,0.213557624696218,0.0132347790361345,0.0023113196587453,0.0131311403983531,,2017-02-19,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001012301A,Central Strait of Georgia,27,49.319,-123.8,338,0,344,2017,2,19,22:01,Night,Winter,0.190994200738729,0.634198356939068,0.0597327119891279,0.752317697137709,0.573412092932597,0.0199104983959401,0.416733855409803,0.0190540739309324,0.0081092958361416,0.0150122700077893,,2017-02-19,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001012201,Central Strait of Georgia,GEO1,49.251,-123.749,393,0,400,2017,2,19,21:01,Night,Winter,0.106636069726996,0.417045351308544,0.174256671627283,0.850833997263843,0.869078236148599,0.105844724955468,0.70007605194724,0.0274058549695688,0.0419818273821651,0.0635381964159811,,2017-02-19,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001012801A,Northern Strait of Georgia,12,49.728,-124.685,342,0,353,2017,2,20,5:30,Night,Winter,0.424307806235894,0.246288734845468,0.129684758294258,0.642626206193473,0.561285409764376,0.0590714369869056,0.116049080815198,0.0374551552674575,0.017458412722101,0.0269152632077795,,2017-02-20,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001013501,Central Strait of Georgia,CPF1,49.365,-124.085,236,0,242,2017,2,20,18:12,Daylight,Winter,0.560665837175818,0.360006388817215,0.234302687961892,0.502950927415726,0.797758547159081,0.0187287948020792,0.405211008685097,0.0367027198891265,0.010858829221403,0.0111827184104086,,2017-02-20,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001012601,Northern Strait of Georgia,CPF2,49.467,-124.5,315,0,325,2017,2,20,2:43,Night,Winter,0.051720227949637,0.573726919472271,0.0043624979990463,0.74462597858235,0.75701197810023,0.0677822985261537,0.254631825198673,0.0424919244345583,0.091623416196157,0.0273781620047231,,2017-02-20,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
IOS2017001013101,Northern Strait of Georgia,14,49.885,-124.994,303,0,313,2017,2,20,8:34,Daylight,Winter,0.0653365266433142,0.589934879426609,0.255258107871773,0.737384436413002,0.638026706562027,0.0201023532279258,0.115561412989602,0.0771577378742289,0.0125938922519857,0.0079130267992975,,2017-02-20,0.01907953,0.2305645,0.268905,0.04076498,0.1483615,0.06275858,0.001468657,0.004505669,0.139834,0.1805014
HAK2017097001001,Northern Strait of Georgia,QU39,50.031,-125.099,245,0,265,2017,2,23,10:24,Daylight,Winter,0.03080644699366,0.183550251498036,0.0100847880053185,0.475067739508035,0.104888272927523,0.0115469235102316,0.0553898450292474,0.0378694050953758,,0.0009281579954621,,2017-02-23,0.01878396,0.2239172,0.2628245,0.04003356,0.1423659,0.06111848,0.001424217,0.004252637,0.1371973,0.1886429
IOS2017007000501,Central Strait of Georgia,41,49.054,-123.372,235,0,245,2017,3,6,16:40,Daylight,Spring,0.0231596494914613,0.227356437020221,1.36912579210795,0.245285480194448,0.467586004238832,0.0282468824926679,0.15251636300797,0.027303945276422,0.0484786216040968,0.0266717010244993,,2017-03-06,0.01766367,0.2007799,0.2410197,0.03761805,0.1229091,0.0572408,0.001258683,0.003428001,0.1277834,0.2301304
IOS2017007001001,Central Strait of Georgia,38,49.201,-123.441,289,0,300,2017,3,8,10:29,Daylight,Spring,0.0013806397368647,0.452244626711578,0.547496974973369,0.391524483091946,0.811582516546002,0.0161722377048693,0.208128667391357,0.0312856952238221,0.050099884354855,0.208364549485234,,2017-03-08,0.01740259,0.1961046,0.2362839,0.03726251,0.119606,0.05745837,0.001220685,0.003269042,0.1257632,0.2647931
IOS2017007000701,Central Strait of Georgia,GEO1,49.251,-123.75,389,0,400,2017,3,8,8:19,Daylight,Spring,0.025540456514865,0.461190153207484,0.242430245425115,0.525265143438826,0.658923210890687,0.0768679560096011,0.400700108349506,0.0149492696606994,0.0966135949051237,0.0570473945679694,,2017-03-08,0.01740259,0.1961046,0.2362839,0.03726251,0.119606,0.05745837,0.001220685,0.003269042,0.1257632,0.2647931
HAK2017097001401,Northern Strait of Georgia,QU39,50.031,-125.099,242,0,265,2017,3,9,9:32,Daylight,Spring,0.0043174490708415,0.173575201788784,0.0575070411264151,0.234447663555852,0.233583604074378,0.0086865174019238,0.108510041123925,0.0203657521478499,0.0072445126654283,0.0109323984394455,,2017-03-09,0.01740259,0.1961046,0.2362839,0.03726251,0.119606,0.05745837,0.001220685,0.003269042,0.1257632,0.2647931
HAK2017097001501,Northern Strait of Georgia,QU39,50.031,-125.099,244,0,265,2017,3,14,10:05,Daylight,Spring,,0.170599919997199,0.0027704735990662,0.502665376542948,0.250250524384851,0.0053307900013597,0.078798092028198,0.0360868679229973,4.5872006176128e-05,0.0012697272,,2017-03-14,0.01690477,0.1878428,0.2279035,0.03670375,0.1141024,0.05911762,0.001149469,0.003015441,0.1222511,0.3280517
IOS2017007003001,Central Strait of Georgia,40,49.141,-123.613,135,0,146,2017,3,20,14:31,Daylight,Spring,0.0429691902569998,0.0126305190007198,0.217943783929532,0.234722879046441,0.482378124757502,0.0017112060001907,0.191619350323134,0.0182995201843572,0.0222431406695303,0.0227072159999853,,2017-03-20,0.01644251,0.1813678,0.2208138,0.03641739,0.1108968,0.06272714,0.001084089,0.002830133,0.1193454,0.3954057
IOS2017007003301,Central Strait of Georgia,GEO1,49.25,-123.749,390,0,400,2017,3,20,16:20,Daylight,Spring,0.174760169953824,1.06816850381019,0.581434307607479,1.15601459346764,1.31991772365331,0.0722456279480215,1.30990571807653,0.0647559896158129,0.287807527857467,0.115356149926867,,2017-03-20,0.01644251,0.1813678,0.2208138,0.03641739,0.1108968,0.06272714,0.001084089,0.002830133,0.1193454,0.3954057
IOS2017007002801,Central Strait of Georgia,38,49.197,-123.437,290,0,300,2017,3,20,13:18,Daylight,Spring,0.0043757233437954,0.266296850017037,0.664517483508926,0.219593800048712,1.04721067849182,0.0188937899816522,0.316409546316265,0.0089140198448163,0.108674601904802,0.182321201979676,,2017-03-20,0.01644251,0.1813678,0.2208138,0.03641739,0.1108968,0.06272714,0.001084089,0.002830133,0.1193454,0.3954057
IOS2017007004001,Northern Strait of Georgia,22,49.672,-124.273,343,0,353,2017,3,21,13:43,Daylight,Spring,0.289199864025103,0.566733274818374,0.675280014353636,0.55754787454686,1.05755608371209,0.150616273474587,0.461249797944208,0.293784643665748,0.0518108338507908,0.0954368687134905,,2017-03-21,0.01644251,0.1813678,0.2208138,0.03641739,0.1108968,0.06272714,0.001084089,0.002830133,0.1193454,0.3954057
