threeday_yrmo,threeday_yr,year,dayofyear,uPARxMixing
19586,1633,2016,218,715.08
19587,1633,2016,218,715.08
19588,1633,2016,218,715.08
19589,1633,2016,218,715.08
19590,1633,2016,218,715.08
19591,1633,2016,218,715.08
19592,1633,2016,218,715.08
19593,1633,2016,218,715.08
19594,1633,2016,218,715.08
19595,1633,2016,218,715.08
19596,1633,2016,218,715.08
19597,1634,2016,221,510.444
19598,1634,2016,221,510.444
19599,1634,2016,221,510.444
19600,1634,2016,221,510.444
19601,1634,2016,221,510.444
19602,1634,2016,221,510.444
19603,1634,2016,221,510.444
19604,1634,2016,221,510.444
19605,1634,2016,221,510.444
19606,1634,2016,221,510.444
19607,1634,2016,221,510.444
19608,1634,2016,221,510.444
19609,1635,2016,224,590.231
19610,1635,2016,224,590.231
19611,1635,2016,224,590.231
19612,1635,2016,224,590.231
19613,1635,2016,224,590.231
19614,1635,2016,224,590.231
19615,1635,2016,224,590.231
19616,1635,2016,224,590.231
19617,1635,2016,224,590.231
19618,1635,2016,224,590.231
19619,1635,2016,224,590.231
19620,1635,2016,224,590.231
19621,1636,2016,227,545.907
19622,1636,2016,227,545.907
19623,1636,2016,227,545.907
19624,1636,2016,227,545.907
19625,1636,2016,227,545.907
19626,1636,2016,227,545.907
19627,1636,2016,227,545.907
19628,1636,2016,227,545.907
19629,1636,2016,227,545.907
19630,1636,2016,227,545.907
19631,1636,2016,227,545.907
19632,1636,2016,227,545.907
19633,1637,2016,230,583.312
19634,1637,2016,230,583.312
19635,1637,2016,230,583.312
19636,1637,2016,230,583.312
19637,1637,2016,230,583.312
19638,1637,2016,230,583.312
19639,1637,2016,230,583.312
19640,1637,2016,230,583.312
19641,1637,2016,230,583.312
19642,1637,2016,230,583.312
19643,1637,2016,230,583.312
19644,1637,2016,230,583.312
19645,1638,2016,233,673.893
19646,1638,2016,233,673.893
19647,1638,2016,233,673.893
19648,1638,2016,233,673.893
19649,1638,2016,233,673.893
19650,1638,2016,233,673.893
19651,1638,2016,233,673.893
19652,1638,2016,233,673.893
19653,1638,2016,233,673.893
19654,1638,2016,233,673.893
19655,1638,2016,233,673.893
19656,1638,2016,233,673.893
19657,1639,2016,236,660.458
19658,1639,2016,236,660.458
19659,1639,2016,236,660.458
19660,1639,2016,236,660.458
19661,1639,2016,236,660.458
19662,1639,2016,236,660.458
19663,1639,2016,236,660.458
19664,1639,2016,236,660.458
19665,1639,2016,236,660.458
19666,1639,2016,236,660.458
19667,1639,2016,236,660.458
19668,1639,2016,236,660.458
19669,1640,2016,239,630.721
19670,1640,2016,239,630.721
19671,1640,2016,239,630.721
19672,1640,2016,239,630.721
19673,1640,2016,239,630.721
19674,1640,2016,239,630.721
19675,1640,2016,239,630.721
19676,1640,2016,239,630.721
19677,1640,2016,239,630.721
19678,1640,2016,239,630.721
19679,1640,2016,239,630.721
19680,1640,2016,239,630.721
19681,1641,2016,242,363.874
19682,1641,2016,242,363.874
19683,1641,2016,242,363.874
19684,1641,2016,242,363.874
19685,1641,2016,242,363.874
19686,1641,2016,242,363.874
19687,1641,2016,242,363.874
19688,1641,2016,242,363.874
19689,1641,2016,242,363.874
19690,1641,2016,242,363.874
19691,1641,2016,242,363.874
19692,1641,2016,242,363.874
19693,1642,2016,245,385.833
19694,1642,2016,245,385.833
19695,1642,2016,245,385.833
19696,1642,2016,245,385.833
19697,1642,2016,245,385.833
19698,1642,2016,245,385.833
19699,1642,2016,245,385.833
19700,1642,2016,245,385.833
19701,1642,2016,245,385.833
19702,1642,2016,245,385.833
19703,1642,2016,245,385.833
19704,1642,2016,245,385.833
19705,1643,2016,248,597.637
19706,1643,2016,248,597.637
19707,1643,2016,248,597.637
19708,1643,2016,248,597.637
19709,1643,2016,248,597.637
19710,1643,2016,248,597.637
19711,1643,2016,248,597.637
19712,1643,2016,248,597.637
19713,1643,2016,248,597.637
19714,1643,2016,248,597.637
19715,1643,2016,248,597.637
19716,1643,2016,248,597.637
19717,1644,2016,251,350.244
19718,1644,2016,251,350.244
19719,1644,2016,251,350.244
19720,1644,2016,251,350.244
19721,1644,2016,251,350.244
19722,1644,2016,251,350.244
19723,1644,2016,251,350.244
19724,1644,2016,251,350.244
19725,1644,2016,251,350.244
19726,1644,2016,251,350.244
19727,1644,2016,251,350.244
19728,1644,2016,251,350.244
19729,1645,2016,254,465.214
19730,1645,2016,254,465.214
19731,1645,2016,254,465.214
19732,1645,2016,254,465.214
19733,1645,2016,254,465.214
19734,1645,2016,254,465.214
19735,1645,2016,254,465.214
19736,1645,2016,254,465.214
19737,1645,2016,254,465.214
19738,1645,2016,254,465.214
19739,1645,2016,254,465.214
19740,1645,2016,254,465.214
19741,1646,2016,257,520.893
19742,1646,2016,257,520.893
19743,1646,2016,257,520.893
19744,1646,2016,257,520.893
19745,1646,2016,257,520.893
19746,1646,2016,257,520.893
19747,1646,2016,257,520.893
19748,1646,2016,257,520.893
19749,1646,2016,257,520.893
19750,1646,2016,257,520.893
19751,1646,2016,257,520.893
19752,1646,2016,257,520.893
19753,1647,2016,260,406.17
19754,1647,2016,260,406.17
19755,1647,2016,260,406.17
19756,1647,2016,260,406.17
19757,1647,2016,260,406.17
19758,1647,2016,260,406.17
19759,1647,2016,260,406.17
19760,1647,2016,260,406.17
19761,1647,2016,260,406.17
19762,1647,2016,260,406.17
19763,1647,2016,260,406.17
19764,1647,2016,260,406.17
19765,1648,2016,263,454.848
19766,1648,2016,263,454.848
19767,1648,2016,263,454.848
19768,1648,2016,263,454.848
19769,1648,2016,263,454.848
19770,1648,2016,263,454.848
19771,1648,2016,263,454.848
19772,1648,2016,263,454.848
19773,1648,2016,263,454.848
19774,1648,2016,263,454.848
19775,1648,2016,263,454.848
19776,1648,2016,263,454.848
19777,1649,2016,266,575.471
19778,1649,2016,266,575.471
19779,1649,2016,266,575.471
19780,1649,2016,266,575.471
19781,1649,2016,266,575.471
19782,1649,2016,266,575.471
19783,1649,2016,266,575.471
19784,1649,2016,266,575.471
19785,1649,2016,266,575.471
19786,1649,2016,266,575.471
19787,1649,2016,266,575.471
19788,1649,2016,266,575.471
19789,1650,2016,269,378.802
19790,1650,2016,269,378.802
19791,1650,2016,269,378.802
19792,1650,2016,269,378.802
19793,1650,2016,269,378.802
19794,1650,2016,269,378.802
19795,1650,2016,269,378.802
19796,1650,2016,269,378.802
19797,1650,2016,269,378.802
19798,1650,2016,269,378.802
19799,1650,2016,269,378.802
19800,1650,2016,269,378.802
19801,1651,2016,272,490.62
19802,1651,2016,272,490.62
19803,1651,2016,272,490.62
19804,1651,2016,272,490.62
19805,1651,2016,272,490.62
19806,1651,2016,272,490.62
19807,1651,2016,272,490.62
19808,1651,2016,272,490.62
19809,1651,2016,272,490.62
19810,1651,2016,272,490.62
19811,1651,2016,272,490.62
19812,1651,2016,272,490.62
19813,1652,2016,275,338.237
19814,1652,2016,275,338.237
19815,1652,2016,275,338.237
19816,1652,2016,275,338.237
19817,1652,2016,275,338.237
19818,1652,2016,275,338.237
19819,1652,2016,275,338.237
19820,1652,2016,275,338.237
19821,1652,2016,275,338.237
19822,1652,2016,275,338.237
19823,1652,2016,275,338.237
19824,1652,2016,275,338.237
19825,1653,2016,278,268.302
19826,1653,2016,278,268.302
19827,1653,2016,278,268.302
19828,1653,2016,278,268.302
19829,1653,2016,278,268.302
19830,1653,2016,278,268.302
19831,1653,2016,278,268.302
19832,1653,2016,278,268.302
19833,1653,2016,278,268.302
19834,1653,2016,278,268.302
19835,1653,2016,278,268.302
19836,1653,2016,278,268.302
19837,1654,2016,281,256.798
19838,1654,2016,281,256.798
19839,1654,2016,281,256.798
19840,1654,2016,281,256.798
19841,1654,2016,281,256.798
19842,1654,2016,281,256.798
19843,1654,2016,281,256.798
19844,1654,2016,281,256.798
19845,1654,2016,281,256.798
19846,1654,2016,281,256.798
19847,1654,2016,281,256.798
19848,1654,2016,281,256.798
19849,1655,2016,284,404.913
19850,1655,2016,284,404.913
19851,1655,2016,284,404.913
19852,1655,2016,284,404.913
19853,1655,2016,284,404.913
19854,1655,2016,284,404.913
19855,1655,2016,284,404.913
19856,1655,2016,284,404.913
19857,1655,2016,284,404.913
19858,1655,2016,284,404.913
19859,1655,2016,284,404.913
19860,1655,2016,284,404.913
19861,1656,2016,287,259.132
19862,1656,2016,287,259.132
19863,1656,2016,287,259.132
19864,1656,2016,287,259.132
19865,1656,2016,287,259.132
19866,1656,2016,287,259.132
19867,1656,2016,287,259.132
19868,1656,2016,287,259.132
19869,1656,2016,287,259.132
19870,1656,2016,287,259.132
19871,1656,2016,287,259.132
19872,1656,2016,287,259.132
19873,1657,2016,290,168.563
19874,1657,2016,290,168.563
19875,1657,2016,290,168.563
19876,1657,2016,290,168.563
19877,1657,2016,290,168.563
19878,1657,2016,290,168.563
19879,1657,2016,290,168.563
19880,1657,2016,290,168.563
19881,1657,2016,290,168.563
19882,1657,2016,290,168.563
19883,1657,2016,290,168.563
19884,1657,2016,290,168.563
19885,1658,2016,293,258.396
19886,1658,2016,293,258.396
19887,1658,2016,293,258.396
19888,1658,2016,293,258.396
19889,1658,2016,293,258.396
19890,1658,2016,293,258.396
19891,1658,2016,293,258.396
19892,1658,2016,293,258.396
19893,1658,2016,293,258.396
19894,1658,2016,293,258.396
19895,1658,2016,293,258.396
19896,1658,2016,293,258.396
19897,1659,2016,296,270.184
19898,1659,2016,296,270.184
19899,1659,2016,296,270.184
19900,1659,2016,296,270.184
19901,1659,2016,296,270.184
19902,1659,2016,296,270.184
19903,1659,2016,296,270.184
19904,1659,2016,296,270.184
19905,1659,2016,296,270.184
19906,1659,2016,296,270.184
19907,1659,2016,296,270.184
19908,1659,2016,296,270.184
19909,1660,2016,299,186.187
19910,1660,2016,299,186.187
19911,1660,2016,299,186.187
19912,1660,2016,299,186.187
19913,1660,2016,299,186.187
19914,1660,2016,299,186.187
19915,1660,2016,299,186.187
19916,1660,2016,299,186.187
19917,1660,2016,299,186.187
19918,1660,2016,299,186.187
19919,1660,2016,299,186.187
19920,1660,2016,299,186.187
19921,1661,2016,302,181.194
19922,1661,2016,302,181.194
19923,1661,2016,302,181.194
19924,1661,2016,302,181.194
19925,1661,2016,302,181.194
19926,1661,2016,302,181.194
19927,1661,2016,302,181.194
19928,1661,2016,302,181.194
19929,1661,2016,302,181.194
19930,1661,2016,302,181.194
19931,1661,2016,302,181.194
19932,1661,2016,302,181.194
19933,1662,2016,305,183.546
19934,1662,2016,305,183.546
19935,1662,2016,305,183.546
19936,1662,2016,305,183.546
19937,1662,2016,305,183.546
19938,1662,2016,305,183.546
19939,1662,2016,305,183.546
19940,1662,2016,305,183.546
19941,1662,2016,305,183.546
19942,1662,2016,305,183.546
19943,1662,2016,305,183.546
19944,1662,2016,305,183.546
19945,1663,2016,308,146.157
19946,1663,2016,308,146.157
19947,1663,2016,308,146.157
19948,1663,2016,308,146.157
19949,1663,2016,308,146.157
19950,1663,2016,308,146.157
19951,1663,2016,308,146.157
19952,1663,2016,308,146.157
19953,1663,2016,308,146.157
19954,1663,2016,308,146.157
19955,1663,2016,308,146.157
19956,1663,2016,308,146.157
19957,1664,2016,311,148.395
19958,1664,2016,311,148.395
19959,1664,2016,311,148.395
19960,1664,2016,311,148.395
19961,1664,2016,311,148.395
19962,1664,2016,311,148.395
19963,1664,2016,311,148.395
19964,1664,2016,311,148.395
19965,1664,2016,311,148.395
19966,1664,2016,311,148.395
19967,1664,2016,311,148.395
19968,1664,2016,311,148.395
19969,1665,2016,314,208.128
19970,1665,2016,314,208.128
19971,1665,2016,314,208.128
19972,1665,2016,314,208.128
19973,1665,2016,314,208.128
19974,1665,2016,314,208.128
19975,1665,2016,314,208.128
19976,1665,2016,314,208.128
19977,1665,2016,314,208.128
19978,1665,2016,314,208.128
19979,1665,2016,314,208.128
19980,1665,2016,314,208.128
19981,1666,2016,317,109.778
19982,1666,2016,317,109.778
19983,1666,2016,317,109.778
19984,1666,2016,317,109.778
19985,1666,2016,317,109.778
19986,1666,2016,317,109.778
19987,1666,2016,317,109.778
19988,1666,2016,317,109.778
19989,1666,2016,317,109.778
19990,1666,2016,317,109.778
19991,1666,2016,317,109.778
19992,1666,2016,317,109.778
19993,1667,2016,320,175.0
19994,1667,2016,320,175.0
19995,1667,2016,320,175.0
19996,1667,2016,320,175.0
19997,1667,2016,320,175.0
19998,1667,2016,320,175.0
19999,1667,2016,320,175.0
20000,1667,2016,320,175.0
20001,1667,2016,320,175.0
20002,1667,2016,320,175.0
20003,1667,2016,320,175.0
20004,1667,2016,320,175.0
20005,1668,2016,323,156.124
20006,1668,2016,323,156.124
20007,1668,2016,323,156.124
20008,1668,2016,323,156.124
20009,1668,2016,323,156.124
20010,1668,2016,323,156.124
20011,1668,2016,323,156.124
20012,1668,2016,323,156.124
20013,1668,2016,323,156.124
20014,1668,2016,323,156.124
20015,1668,2016,323,156.124
20016,1668,2016,323,156.124
20017,1669,2016,326,155.381
20018,1669,2016,326,155.381
20019,1669,2016,326,155.381
20020,1669,2016,326,155.381
20021,1669,2016,326,155.381
20022,1669,2016,326,155.381
20023,1669,2016,326,155.381
20024,1669,2016,326,155.381
20025,1669,2016,326,155.381
20026,1669,2016,326,155.381
20027,1669,2016,326,155.381
20028,1669,2016,326,155.381
20029,1670,2016,329,112.977
20030,1670,2016,329,112.977
20031,1670,2016,329,112.977
20032,1670,2016,329,112.977
20033,1670,2016,329,112.977
20034,1670,2016,329,112.977
20035,1670,2016,329,112.977
20036,1670,2016,329,112.977
20037,1670,2016,329,112.977
20038,1670,2016,329,112.977
20039,1670,2016,329,112.977
20040,1670,2016,329,112.977
20041,1671,2016,332,73.314
20042,1671,2016,332,73.314
20043,1671,2016,332,73.314
20044,1671,2016,332,73.314
20045,1671,2016,332,73.314
20046,1671,2016,332,73.314
20047,1671,2016,332,73.314
20048,1671,2016,332,73.314
20049,1671,2016,332,73.314
20050,1671,2016,332,73.314
20051,1671,2016,332,73.314
20052,1671,2016,332,73.314
20053,1672,2016,335,104.215
20054,1672,2016,335,104.215
20055,1672,2016,335,104.215
20056,1672,2016,335,104.215
20057,1672,2016,335,104.215
20058,1672,2016,335,104.215
20059,1672,2016,335,104.215
20060,1672,2016,335,104.215
20061,1672,2016,335,104.215
20062,1672,2016,335,104.215
20063,1672,2016,335,104.215
20064,1672,2016,335,104.215
20065,1673,2016,338,75.737
20066,1673,2016,338,75.737
20067,1673,2016,338,75.737
20068,1673,2016,338,75.737
20069,1673,2016,338,75.737
20070,1673,2016,338,75.737
20071,1673,2016,338,75.737
20072,1673,2016,338,75.737
20073,1673,2016,338,75.737
20074,1673,2016,338,75.737
20075,1673,2016,338,75.737
20076,1673,2016,338,75.737
20077,1674,2016,341,128.042
20078,1674,2016,341,128.042
20079,1674,2016,341,128.042
20080,1674,2016,341,128.042
20081,1674,2016,341,128.042
20082,1674,2016,341,128.042
20083,1674,2016,341,128.042
20084,1674,2016,341,128.042
20085,1674,2016,341,128.042
20086,1674,2016,341,128.042
20087,1674,2016,341,128.042
20088,1674,2016,341,128.042
20089,1675,2016,344,106.722
20090,1675,2016,344,106.722
20091,1675,2016,344,106.722
20092,1675,2016,344,106.722
20093,1675,2016,344,106.722
20094,1675,2016,344,106.722
20095,1675,2016,344,106.722
20096,1675,2016,344,106.722
20097,1675,2016,344,106.722
20098,1675,2016,344,106.722
20099,1675,2016,344,106.722
20100,1675,2016,344,106.722
20101,1676,2016,347,91.503
20102,1676,2016,347,91.503
20103,1676,2016,347,91.503
20104,1676,2016,347,91.503
20105,1676,2016,347,91.503
20106,1676,2016,347,91.503
20107,1676,2016,347,91.503
20108,1676,2016,347,91.503
20109,1676,2016,347,91.503
20110,1676,2016,347,91.503
20111,1676,2016,347,91.503
20112,1676,2016,347,91.503
20113,1677,2016,350,179.665
20114,1677,2016,350,179.665
20115,1677,2016,350,179.665
20116,1677,2016,350,179.665
20117,1677,2016,350,179.665
20118,1677,2016,350,179.665
20119,1677,2016,350,179.665
20120,1677,2016,350,179.665
20121,1677,2016,350,179.665
20122,1677,2016,350,179.665
20123,1677,2016,350,179.665
20124,1677,2016,350,179.665
20125,1678,2016,353,101.037
20126,1678,2016,353,101.037
20127,1678,2016,353,101.037
20128,1678,2016,353,101.037
20129,1678,2016,353,101.037
20130,1678,2016,353,101.037
20131,1678,2016,353,101.037
20132,1678,2016,353,101.037
20133,1678,2016,353,101.037
20134,1678,2016,353,101.037
20135,1678,2016,353,101.037
20136,1678,2016,353,101.037
20137,1679,2016,356,144.197
20138,1679,2016,356,144.197
20139,1679,2016,356,144.197
20140,1679,2016,356,144.197
20141,1679,2016,356,144.197
20142,1679,2016,356,144.197
20143,1679,2016,356,144.197
20144,1679,2016,356,144.197
20145,1679,2016,356,144.197
20146,1679,2016,356,144.197
20147,1679,2016,356,144.197
20148,1679,2016,356,144.197
20149,1680,2016,361,105.828
20150,1680,2016,361,105.828
20151,1680,2016,361,105.828
20152,1680,2016,361,105.828
20153,1680,2016,361,105.828
20154,1680,2016,361,105.828
20155,1680,2016,361,105.828
20156,1680,2016,361,105.828
20157,1680,2016,361,105.828
20158,1680,2016,361,105.828
20159,1680,2016,361,105.828
20160,1680,2016,361,105.828
20161,1681,2017,2,197.586
20162,1681,2017,2,197.586
20163,1681,2017,2,197.586
20164,1681,2017,2,197.586
20165,1681,2017,2,197.586
20166,1681,2017,2,197.586
20167,1681,2017,2,197.586
20168,1681,2017,2,197.586
20169,1681,2017,2,197.586
20170,1681,2017,2,197.586
20171,1681,2017,2,197.586
20172,1681,2017,2,197.586
20173,1682,2017,5,201.027
20174,1682,2017,5,201.027
20175,1682,2017,5,201.027
20176,1682,2017,5,201.027
20177,1682,2017,5,201.027
20178,1682,2017,5,201.027
20179,1682,2017,5,201.027
20180,1682,2017,5,201.027
20181,1682,2017,5,201.027
20182,1682,2017,5,201.027
20183,1682,2017,5,201.027
20184,1682,2017,5,201.027
20185,1683,2017,8,90.732
20186,1683,2017,8,90.732
20187,1683,2017,8,90.732
20188,1683,2017,8,90.732
20189,1683,2017,8,90.732
20190,1683,2017,8,90.732
20191,1683,2017,8,90.732
20192,1683,2017,8,90.732
20193,1683,2017,8,90.732
20194,1683,2017,8,90.732
20195,1683,2017,8,90.732
20196,1683,2017,8,90.732
20197,1684,2017,11,215.171
20198,1684,2017,11,215.171
20199,1684,2017,11,215.171
20200,1684,2017,11,215.171
20201,1684,2017,11,215.171
20202,1684,2017,11,215.171
20203,1684,2017,11,215.171
20204,1684,2017,11,215.171
20205,1684,2017,11,215.171
20206,1684,2017,11,215.171
20207,1684,2017,11,215.171
20208,1684,2017,11,215.171
20209,1685,2017,14,189.327
20210,1685,2017,14,189.327
20211,1685,2017,14,189.327
20212,1685,2017,14,189.327
20213,1685,2017,14,189.327
20214,1685,2017,14,189.327
20215,1685,2017,14,189.327
20216,1685,2017,14,189.327
20217,1685,2017,14,189.327
20218,1685,2017,14,189.327
20219,1685,2017,14,189.327
20220,1685,2017,14,189.327
20221,1686,2017,17,75.834
20222,1686,2017,17,75.834
20223,1686,2017,17,75.834
20224,1686,2017,17,75.834
20225,1686,2017,17,75.834
20226,1686,2017,17,75.834
20227,1686,2017,17,75.834
20228,1686,2017,17,75.834
20229,1686,2017,17,75.834
20230,1686,2017,17,75.834
20231,1686,2017,17,75.834
20232,1686,2017,17,75.834
20233,1687,2017,20,126.755
20234,1687,2017,20,126.755
20235,1687,2017,20,126.755
20236,1687,2017,20,126.755
20237,1687,2017,20,126.755
20238,1687,2017,20,126.755
20239,1687,2017,20,126.755
20240,1687,2017,20,126.755
20241,1687,2017,20,126.755
20242,1687,2017,20,126.755
20243,1687,2017,20,126.755
20244,1687,2017,20,126.755
20245,1688,2017,23,154.891
20246,1688,2017,23,154.891
20247,1688,2017,23,154.891
20248,1688,2017,23,154.891
20249,1688,2017,23,154.891
20250,1688,2017,23,154.891
20251,1688,2017,23,154.891
20252,1688,2017,23,154.891
20253,1688,2017,23,154.891
20254,1688,2017,23,154.891
20255,1688,2017,23,154.891
20256,1688,2017,23,154.891
20257,1689,2017,26,160.335
20258,1689,2017,26,160.335
20259,1689,2017,26,160.335
20260,1689,2017,26,160.335
20261,1689,2017,26,160.335
20262,1689,2017,26,160.335
20263,1689,2017,26,160.335
20264,1689,2017,26,160.335
20265,1689,2017,26,160.335
20266,1689,2017,26,160.335
20267,1689,2017,26,160.335
20268,1689,2017,26,160.335
20269,1690,2017,29,136.861
20270,1690,2017,29,136.861
20271,1690,2017,29,136.861
20272,1690,2017,29,136.861
20273,1690,2017,29,136.861
20274,1690,2017,29,136.861
20275,1690,2017,29,136.861
20276,1690,2017,29,136.861
20277,1690,2017,29,136.861
20278,1690,2017,29,136.861
20279,1690,2017,29,136.861
20280,1690,2017,29,136.861
20281,1691,2017,32,302.81
20282,1691,2017,32,302.81
20283,1691,2017,32,302.81
20284,1691,2017,32,302.81
20285,1691,2017,32,302.81
20286,1691,2017,32,302.81
20287,1691,2017,32,302.81
20288,1691,2017,32,302.81
20289,1691,2017,32,302.81
20290,1691,2017,32,302.81
20291,1691,2017,32,302.81
20292,1691,2017,32,302.81
20293,1692,2017,35,105.562
20294,1692,2017,35,105.562
20295,1692,2017,35,105.562
20296,1692,2017,35,105.562
20297,1692,2017,35,105.562
20298,1692,2017,35,105.562
20299,1692,2017,35,105.562
20300,1692,2017,35,105.562
20301,1692,2017,35,105.562
20302,1692,2017,35,105.562
20303,1692,2017,35,105.562
20304,1692,2017,35,105.562
20305,1693,2017,38,184.484
20306,1693,2017,38,184.484
20307,1693,2017,38,184.484
20308,1693,2017,38,184.484
20309,1693,2017,38,184.484
20310,1693,2017,38,184.484
20311,1693,2017,38,184.484
20312,1693,2017,38,184.484
20313,1693,2017,38,184.484
20314,1693,2017,38,184.484
20315,1693,2017,38,184.484
20316,1693,2017,38,184.484
20317,1694,2017,41,161.628
20318,1694,2017,41,161.628
20319,1694,2017,41,161.628
20320,1694,2017,41,161.628
20321,1694,2017,41,161.628
20322,1694,2017,41,161.628
20323,1694,2017,41,161.628
20324,1694,2017,41,161.628
20325,1694,2017,41,161.628
20326,1694,2017,41,161.628
20327,1694,2017,41,161.628
20328,1694,2017,41,161.628
20329,1695,2017,44,314.716
20330,1695,2017,44,314.716
20331,1695,2017,44,314.716
20332,1695,2017,44,314.716
20333,1695,2017,44,314.716
20334,1695,2017,44,314.716
20335,1695,2017,44,314.716
20336,1695,2017,44,314.716
20337,1695,2017,44,314.716
20338,1695,2017,44,314.716
20339,1695,2017,44,314.716
20340,1695,2017,44,314.716
20341,1696,2017,47,140.667
20342,1696,2017,47,140.667
20343,1696,2017,47,140.667
20344,1696,2017,47,140.667
20345,1696,2017,47,140.667
20346,1696,2017,47,140.667
20347,1696,2017,47,140.667
20348,1696,2017,47,140.667
20349,1696,2017,47,140.667
20350,1696,2017,47,140.667
20351,1696,2017,47,140.667
20352,1696,2017,47,140.667
20353,1697,2017,50,139.822
20354,1697,2017,50,139.822
20355,1697,2017,50,139.822
20356,1697,2017,50,139.822
20357,1697,2017,50,139.822
20358,1697,2017,50,139.822
20359,1697,2017,50,139.822
20360,1697,2017,50,139.822
20361,1697,2017,50,139.822
20362,1697,2017,50,139.822
20363,1697,2017,50,139.822
20364,1697,2017,50,139.822
20365,1698,2017,53,262.515
20366,1698,2017,53,262.515
20367,1698,2017,53,262.515
20368,1698,2017,53,262.515
20369,1698,2017,53,262.515
20370,1698,2017,53,262.515
20371,1698,2017,53,262.515
20372,1698,2017,53,262.515
20373,1698,2017,53,262.515
20374,1698,2017,53,262.515
20375,1698,2017,53,262.515
20376,1698,2017,53,262.515
20377,1699,2017,56,274.174
20378,1699,2017,56,274.174
20379,1699,2017,56,274.174
20380,1699,2017,56,274.174
20381,1699,2017,56,274.174
20382,1699,2017,56,274.174
20383,1699,2017,56,274.174
20384,1699,2017,56,274.174
20385,1699,2017,56,274.174
20386,1699,2017,56,274.174
20387,1699,2017,56,274.174
20388,1699,2017,56,274.174
20389,1700,2017,59,294.807
20390,1700,2017,59,294.807
20391,1700,2017,59,294.807
20392,1700,2017,59,294.807
20393,1700,2017,59,294.807
20394,1700,2017,59,294.807
20395,1700,2017,59,294.807
20396,1700,2017,59,294.807
20397,1700,2017,59,294.807
20398,1700,2017,59,294.807
20399,1700,2017,59,294.807
20400,1700,2017,59,294.807
20401,1701,2017,62,151.347
20402,1701,2017,62,151.347
20403,1701,2017,62,151.347
20404,1701,2017,62,151.347
20405,1701,2017,62,151.347
20406,1701,2017,62,151.347
20407,1701,2017,62,151.347
20408,1701,2017,62,151.347
20409,1701,2017,62,151.347
20410,1701,2017,62,151.347
20411,1701,2017,62,151.347
20412,1701,2017,62,151.347
20413,1702,2017,65,374.312
20414,1702,2017,65,374.312
20415,1702,2017,65,374.312
20416,1702,2017,65,374.312
20417,1702,2017,65,374.312
20418,1702,2017,65,374.312
20419,1702,2017,65,374.312
20420,1702,2017,65,374.312
20421,1702,2017,65,374.312
20422,1702,2017,65,374.312
20423,1702,2017,65,374.312
20424,1702,2017,65,374.312
20425,1703,2017,68,259.464
20426,1703,2017,68,259.464
20427,1703,2017,68,259.464
20428,1703,2017,68,259.464
20429,1703,2017,68,259.464
20430,1703,2017,68,259.464
20431,1703,2017,68,259.464
20432,1703,2017,68,259.464
20433,1703,2017,68,259.464
20434,1703,2017,68,259.464
20435,1703,2017,68,259.464
20436,1703,2017,68,259.464
20437,1704,2017,71,215.757
20438,1704,2017,71,215.757
20439,1704,2017,71,215.757
20440,1704,2017,71,215.757
20441,1704,2017,71,215.757
20442,1704,2017,71,215.757
20443,1704,2017,71,215.757
20444,1704,2017,71,215.757
20445,1704,2017,71,215.757
20446,1704,2017,71,215.757
20447,1704,2017,71,215.757
20448,1704,2017,71,215.757
20449,1705,2017,74,211.864
20450,1705,2017,74,211.864
20451,1705,2017,74,211.864
20452,1705,2017,74,211.864
20453,1705,2017,74,211.864
20454,1705,2017,74,211.864
20455,1705,2017,74,211.864
20456,1705,2017,74,211.864
20457,1705,2017,74,211.864
20458,1705,2017,74,211.864
20459,1705,2017,74,211.864
20460,1705,2017,74,211.864
20461,1706,2017,77,282.014
20462,1706,2017,77,282.014
20463,1706,2017,77,282.014
20464,1706,2017,77,282.014
20465,1706,2017,77,282.014
20466,1706,2017,77,282.014
20467,1706,2017,77,282.014
20468,1706,2017,77,282.014
20469,1706,2017,77,282.014
20470,1706,2017,77,282.014
20471,1706,2017,77,282.014
20472,1706,2017,77,282.014
20473,1707,2017,80,286.73
20474,1707,2017,80,286.73
20475,1707,2017,80,286.73
20476,1707,2017,80,286.73
20477,1707,2017,80,286.73
20478,1707,2017,80,286.73
20479,1707,2017,80,286.73
20480,1707,2017,80,286.73
20481,1707,2017,80,286.73
20482,1707,2017,80,286.73
20483,1707,2017,80,286.73
20484,1707,2017,80,286.73
20485,1708,2017,83,307.857
20486,1708,2017,83,307.857
20487,1708,2017,83,307.857
20488,1708,2017,83,307.857
20489,1708,2017,83,307.857
20490,1708,2017,83,307.857
20491,1708,2017,83,307.857
20492,1708,2017,83,307.857
20493,1708,2017,83,307.857
20494,1708,2017,83,307.857
20495,1708,2017,83,307.857
20496,1708,2017,83,307.857
20497,1709,2017,86,274.45
20498,1709,2017,86,274.45
20499,1709,2017,86,274.45
20500,1709,2017,86,274.45
20501,1709,2017,86,274.45
20502,1709,2017,86,274.45
20503,1709,2017,86,274.45
20504,1709,2017,86,274.45
20505,1709,2017,86,274.45
20506,1709,2017,86,274.45
20507,1709,2017,86,274.45
20508,1709,2017,86,274.45
20509,1710,2017,89,439.669
20510,1710,2017,89,439.669
20511,1710,2017,89,439.669
20512,1710,2017,89,439.669
20513,1710,2017,89,439.669
20514,1710,2017,89,439.669
20515,1710,2017,89,439.669
20516,1710,2017,89,439.669
